"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"classe 32";-1,40208556481916;0,70547272881487;-0,0684552317013101;-0,553482098558696;-0,04938309149116;0,0807070230106264;-0,840383685428719;0,422847069171104;-0,0410307768281202;-0,331746747471557;-0,0295992951261554;0,0483742698302428;0,0167960456192834;0,00287872774145146;2,35576287262214e-05;0,00150341095024324;1,12946778620642e-05;2,88998684894852e-05;0,000831210843145667;0,00021043725300099;1,9814150317003e-06;0,000129529688676399;1,03114255950452e-06;2,75413243561693e-06;0,000422826466540218;4,04393344222487;0,00691464935913672
"classe 33";-0,891015991822723;0,848089200532662;-0,0307298476785128;-0,341490059854267;0,0707367036139339;-0,154170423710088;-0,69166737705217;0,658344674194588;-0,0238546034370599;-0,265087872896207;0,0549106533429098;-0,119677596771793;0,0257142939578209;0,0157713473281655;1,79963609792695e-05;0,00216956308142529;8,78521779634517e-05;0,000399779885894256;0,00151262534309218;0,00137038766521546;1,79920724005166e-06;0,000222185906817141;9,53344817222259e-06;4,52858482476725e-05;0,00190528687149499;2,07697467150906;0,0082190718255804
"classe 34";-0,66257401497516;0,131087092327456;0,389524133600259;0,322646579495745;0,0122249247120906;0,43961193922624;-0,696318428810703;0,137763262826176;0,409362315095547;0,339078735685171;0,0128475312575777;0,462001056319599;0,00698716594714089;0,000185154487800234;0,00142089266815554;0,000951697506311745;1,28938892638799e-06;0,00159729972607333;0,00071994532983349;2,81806223805689e-05;0,000248828121091744;0,000170720176216561;2,45088597173398e-07;0,000316934616839834;0,00163995042488068;2,96289918409084;0,014396750174493
"classe 35";-0,557611359344923;-0,267469340336275;0,92040740170584;0,349387093734431;-0,568083106894688;0,247606975126422;-0,423245061632274;-0,20301788250577;0,698618994992208;0,265196107545001;-0,4311934568054;0,187941704722586;0,00103442253557107;0,000161125725258527;0,00165826993754707;0,000233271137383573;0,000581993037556442;0,000105919445579058;0,000114437113610486;2,63300499932952e-05;0,000311791215822445;4,49280311225295e-05;0,000118775651209097;2,25646925148078e-05;0,000368047329174684;6,48060616327781;0,0154573460404194
"classe 36";-0,383807267286087;-0,0924065095417731;0,177504884481049;0,189926271966551;-0,0262533767957453;0,262639681995888;-0,708938233378215;-0,170685948941036;0,327872893366031;0,350816691596705;-0,0484931478692274;0,485127114673398;0,00251723749602824;9,87836479926624e-05;0,00031679527481463;0,000354062909556597;6,38450805350877e-06;0,000612115946263941;0,0002685599243004;1,55675385697576e-05;5,74427780136767e-05;6,57634980142816e-05;1,25656558729404e-06;0,000125757966470425;0,00182311816544669;2,85946049816969;0,0149067518243702
"classe 37";-1,02485421762383;-0,271374037231042;-0,167853364304272;-1,15191291858929;-0,330091026484042;0,816293008181267;-0,568107421078497;-0,150430765456999;-0,0930461525887482;-0,638539868630332;-0,182979353114038;0,45249568938446;0,0125837252753934;0,000597315462979631;0,000198611969207219;0,00913138980360803;0,00070763901640497;0,00414564774188239;0,000947545364332578;6,64373677251258e-05;2,54176810889654e-05;0,0011970578074835;9,82976787311558e-05;0,00060112941405729;0,000902143918488644;3,41499822555087;0,010520994426277
"classe 38";-0,568091811314008;0,283100362256277;0,172012905395682;-0,0265480728173941;0,190236489110918;0,126521034140552;-0,815425645808323;0,406355612110375;0,246903285131337;-0,0381064803099657;0,27306098926294;0,181605321389453;0,016315705001366;0,00274303759240506;0,000880138710461098;2,0466676643158e-05;0,000991780856782519;0,000420251674820557;0,00194687545044384;0,000483483837494873;0,000178493815487205;4,25174403112727e-06;0,000218317603250648;9,65665190081921e-05;0,00603255250237947;1,66245007099267;0,0166724080919526
"classe 39";-0,9547900930349;0,365930537088235;-0,60825329537145;-0,745328022766382;-0,0594449630267353;-0,320608428548584;-0,662451747626694;0,253889651319638;-0,422017846077278;-0,517122930829038;-0,0412440597487699;-0,222444299899218;0,0152291778746476;0,00151439818559865;0,00363655253559552;0,00533050178450784;3,20000063466011e-05;0,000891714282638806;0,00199439819572278;0,000292949911138598;0,000809403364740093;0,0012153208945153;7,73083113334851e-06;0,000224877464162922;0,00218774179853603;2,89202923119544;0,0182979072121624
"classe 40";-0,273056284907506;-3,03384592147818;1,23862595767527;-1,35155643443529;-1,81788657660236;0,465891588208895;-0,0679222499087554;-0,754663606930348;0,308105934529906;-0,336197183436362;-0,452195950749065;0,1158896778202;0,00160841917456699;0,134420049957627;0,0194731189189792;0,0226347550195109;0,0386445045884212;0,00243153109063481;0,000224892757153531;0,0277624734400362;0,00462755372027982;0,00550984629249078;0,00996792313237208;0,000654697757137084;0,00301627625118973;2,54498695133009;0,0195362963521546
"classe 41";-0,525036064710277;-0,203779679812928;-0,227480810467991;-0,399988211679819;0,138160995437509;0,221332392431012;-0,679517521405423;-0,26373781202189;-0,294412530655022;-0,517676815862242;0,178812130222727;0,286455062462131;0,00680976486957053;0,000694476762970902;0,000752148601231819;0,00227018249503906;0,000255613650455423;0,000628433028642292;0,00112593656237296;0,000169612322499362;0,000211361159960185;0,000653476590111694;7,79662340292044e-05;0,000200090102544861;0,00408446942981765;2,37824220278416;0,0231019060342597
"classe 42";-0,705642211092561;-0,0589154708219189;0,248850401916937;0,434358901877025;0,0524127601452436;0,395499420003843;-0,7392417852321;-0,061720766053311;0,260699562011706;0,455041159680437;0,0549084249349553;0,414331360434375;0,0125417796602658;5,91876219468784e-05;0,000917755570709474;0,00272960658505327;3,75079574987734e-05;0,00204595918253264;0,00296202775592591;2,0648034866981e-05;0,000368380567454376;0,00112232199065392;1,63415813975166e-05;0,000930490024207641;0,00594867194828849;2,35525520704463;0,032998634182918
"classe 43";-0,89285641857559;0,534186364371025;0,0404375953417497;-0,297328468540538;-0,0436138758337876;0,0732676454584128;-0,821990628593055;0,491788126623635;0,037228073542647;-0,273729582572919;-0,0401522534487548;0,0674524108164824;0,0295253822650511;0,00715484119040032;3,56338868778257e-05;0,00188069256989722;3,81892329661054e-05;0,000103245694599104;0,00196103447573519;0,000701952257057033;4,02246823008983e-06;0,00021746780280897;4,67919715603346e-06;1,32052445728516e-05;0,00245992563732103;1,94230247806184;0,00928016519796115
"classe 44";-0,663881148531582;-0,415539081180957;0,35892570709445;0,147564783425133;-0,00255138947670822;1,01066929149612;-0,49683674725801;-0,310981997167988;0,268613563157389;0,110434837875635;-0,00190941413444236;0,756366775063809;0,0110543700515589;0,00293196781858047;0,00190117777475707;0,000313712133877195;8,85046596238431e-08;0,013304135721413;0,00200087244627215;0,00078390327823363;0,00058485453201762;9,88562609044314e-05;2,95523655522181e-08;0,00463721114153338;0,00453982100916866;2,36024095002978;0,0252901504226686
"classe 45";-0,560425129822038;-0,60851918376278;-0,45466755093043;-0,338731339780787;-0,285581298191673;0,275317452607139;-0,519627716481943;-0,564220655120371;-0,421568999454825;-0,314072626698685;-0,264791762454355;0,255275096695436;0,00691992777899818;0,00552327963250574;0,00267987510404655;0,00145207704954468;0,000974058807335892;0,000867259459922366;0,00151348740777072;0,00178439976714691;0,000996165576724083;0,000552909904320308;0,000393009579883918;0,000365267552748692;0,00481885224012435;2,51825569013933;0,03055928984735
"classe 46";-0,387125525145922;-0,793707509911263;-0,0978430412250352;-0,836476205184211;0,156226858325095;0,17050374750315;-0,311693466927155;-0,639052269666562;-0,0787781604497206;-0,673487412894463;0,125785792812632;0,137280806175974;0,00257409972490182;0,00732529055808208;9,67479816813155e-05;0,00690305728964589;0,000227244009158056;0,000259301370217353;0,000455372901598905;0,00191418781376279;2,90886425236594e-05;0,00212603666823854;7,41608957249664e-05;8,83347177246409e-05;0,00303853027574448;2,85214845694377;0,0247176866535647
"classe 47";-0,831537280137754;0,141750300958024;-0,105826369586442;-0,498227455657762;-0,14259084963329;0,138326037385754;-0,82722893445447;0,141015866902181;-0,105278063944018;-0,495646048715284;-0,141852060542088;0,137609345061438;0,0394888088640715;0,00077685629164085;0,000376321173305925;0,00814288758559725;0,000629438334553174;0,000567457914256603;0,00539987791195122;0,000156916448741367;8,74597611634721e-05;0,00193854463150733;0,000158782927604052;0,000149426754348386;0,00780945077067399;1,56414752370279;0,0191062701657089
"classe 48";-0,116020083480363;-0,852493226570012;-0,483588829002886;0,406380508971684;-0,0938688014602789;0,487800861368089;-0,098549927897102;-0,724125888303313;-0,410770642465057;0,345188252383265;-0,0797341575543995;0,414348432391068;0,00022903587138298;0,00837145904039082;0,00234126165964868;0,00161404426460004;8,12716347568541e-05;0,00210250717173683;2,52777366776404e-05;0,00136475191449402;0,000439161599522414;0,000310125571800175;1,65468139438333e-05;0,000446845062937018;0,00187789730281222;2,86559244942684;0,0154205792116165
"classe 49";-0,513785409750572;-0,51064206366962;-0,511279285581293;-0,506596069545725;-0,155783788841165;0,391938711574276;-0,465033417733769;-0,462188336998886;-0,462765094294473;-0,458526258551623;-0,141001800318721;0,35474849056932;0,00639239000952564;0,00427479237631924;0,0037245722139698;0,00356973439263128;0,000318569023958481;0,0019317514720249;0,000747871086263604;0,000738748108317889;0,000740593002163392;0,000727087771685757;6,87555456562674e-05;0,000435210665598159;0,00283310851062373;2,40205606029107;0,0163466771989932
"classe 50";-0,143658246446373;-0,312882399738206;0,285175660547651;0,0668268914818058;0,155973601462835;0,0601315380139532;-0,298082309762832;-0,649212354355982;0,591722519847944;0,1386618217883;0,323635938319939;0,124769361900026;0,00120211049331444;0,00386035867156214;0,00278720204875399;0,000149416420514284;0,000768147740810412;0,000109371228798409;0,000297608061242603;0,00141171112300564;0,00117275820775447;6,44000328216386e-05;0,00035082115110156;5,21420609652281e-05;0,0144206079114769;1,54878584454606;0,0345912543005919
"classe 51";-0,573668464941682;0,0872701130672467;-0,466364675230644;0,137568906042611;-0,206071244729978;0,0181166460019961;-0,730964994877141;0,111199066446179;-0,594239135099578;0,175289493576945;-0,262574771935018;0,0230841241262692;0,00842372725357571;0,000131976176857983;0,00327562299641313;0,000278250178781741;0,000589218565336021;4,36267780355264e-06;0,00216049135501139;4,9999038890351e-05;0,00142784765838351;0,000124242775990873;0,00027878240967262;2,15469684396316e-06;0,00656493724365076;2,33637113712039;0,0358355639795775
