"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"celeridade";-0,808777772513384;0,0395823458155393;-0,333869699543525;-0,501226340127327;0,362974336873656;1,01609829765871;-0,547448170111464;0,0267926289790285;-0,225990825023251;-0,339271740692936;0,245691268074033;0,687779971966813;0,010596532370541;1,7182665507735e-05;0,00106247725459297;0,00233768326684339;0,00115695505196304;0,00868544357773229;2,68741580232282e-05;6,43694072319805e-08;4,57963077245227e-06;1,03215334339303e-05;5,41287868046111e-06;4,24177765355593e-05;4,10843530241508e-05;2,93684026820293;0,000354353808626548
"condicao";0,060179455992774;-0,719793479720828;-0,0237708020070939;-0,0789851135332839;-0,0868408931267853;0,539890656142068;0,0661531953045832;-0,791244085833128;-0,0261304207853039;-0,0868256044446365;-0,0954611913429471;0,593483131904254;0,000260167060569749;0,0251972842422244;2,38838172011537e-05;0,00025742980667197;0,000293672749169022;0,0108738319919631;1,81027509686865e-06;0,000258978599857226;2,82446196947526e-07;3,11844835128628e-06;3,76961176992225e-06;0,000145700044528827;0,000499859628460501;1,39461748604008;0,000972205949445155
"adquirir";2,9382235814562;1,75942919398328;0,164566670098791;-0,149995529162067;-1,07320421400668;0,248399085494238;0,815173759333112;0,488131849254629;0,0456569853880479;-0,0416144027166246;-0,297747223589561;0,068915251247453;0,251475678199096;0,0610452700569833;0,000464162814886223;0,00037643975226054;0,0181865506984162;0,000933343472031467;0,000384245011983378;0,000137778720196138;1,20537539388342e-06;1,00137140937103e-06;5,12629148817864e-05;2,74624034951438e-06;4,45080491094966e-05;2,19012977610366;0,000213490354319288
"absoluto";0,861078081088085;0,251856561253171;-0,336954070719704;-1,06530253521769;0,0371867664642878;-0,17301910996802;0,596389231516643;0,1744377708795;-0,233376953503444;-0,737836642535806;0,0257558374336981;-0,119834352189212;0,0361927022275675;0,00209616083962961;0,00326090111949894;0,0318195771526503;3,659081347883e-05;0,000758820909082128;6,47322131255046e-05;5,53785940208552e-06;9,91235395283436e-06;9,9078930006989e-05;1,20729171266191e-07;2,61350619538419e-06;8,73042501763204e-05;1,69186237857061;0,000249899537987882
"milhao";2,64963849523242;-0,088151838107171;-4,09679406210571;-3,31917624426129;-3,12624204522884;-1,87147078197536;0,38202555885917;-0,012709754661985;-0,590676820223953;-0,478559683499304;-0,450742381123513;-0,269829138072675;0,0371404626433076;2,78303666541471e-05;0,0522423374808117;0,0334770536740422;0,0280271249643716;0,00962177867696837;0,00115374463150773;1,2770243800039e-06;0,00275819337100753;0,00181049392000358;0,00160613350914167;0,000575575826698659;0,000164337412096603;5,13920538051195;0,00434038637529182
"mediante";0,495389512661868;-0,282638371503406;0,346111811300521;-0,0683880453386603;-0,0329884628782751;0,514708443353274;0,585541213990436;-0,33407331188972;0,409097740233481;-0,0808334009229712;-0,0389917511528106;0,608375831681998;0,0292317742664714;0,00644178057158439;0,0083956567366047;0,0003199885830441;7,02659641737777e-05;0,016386995918735;9,1583096010143e-05;2,98115082272261e-05;4,47048399609297e-05;1,74534821465016e-06;4,06112038587711e-07;9,8865391228653e-05;0,000373182873302703;1,08305927035645;0,000437749997461159
"milhar";2,68562008441798;1,49490084542781;-0,345350988700166;-0,930032031127294;-0,112274788190723;-0,110840696764424;0,830526399049224;0,462297189126758;-0,106799585956849;-0,287611847369686;-0,0347209108544717;-0,0342774189417092;0,197101296967087;0,0413434989022492;0,0019177059295883;0,0135771521302368;0,000186734304965696;0,000174346817826083;0,00024693597133097;7,65103134619999e-05;4,08335006594662e-06;2,96135872434029e-05;4,31578394535497e-07;4,20623662506518e-07;3,4236960853459e-05;2,2611680426449;0,000175049503806417
"sede";-1,11229228539091;0,232040079647826;0,0844805451384997;-0,0432286589284229;-0,322459379566617;0,230526981926427;-0,921434645563835;0,192224446177612;0,069984573469711;-0,0358110764059757;-0,267128746663271;0,19097098008697;0,149372886033784;0,0044009056417235;0,000506999593541318;0,000129595520197118;0,00680523678572523;0,00333190531967803;0,000650191722425589;2,82962965174703e-05;3,75074035650556e-06;9,82080553567534e-07;5,46454006091435e-05;2,79284681093065e-05;0,000525537349100595;1,07576161240963;0,000608184953792748
"ordenar";0,793448897656471;2,61744939627782;1,45890058179472;0,814261970424603;-1,1831701318566;0,747118656431698;0,226884102800208;0,748451046631303;0,417167823350492;0,232835532508486;-0,338323608009488;0,213636122692293;0,00905168708418888;0,0666853325802926;0,0180054209292559;0,00547560933628699;0,010910516141526;0,00416759946408275;1,40102693618564e-05;0,000152463242252135;4,73652635189652e-05;1,47549202522525e-05;3,11532211706442e-05;1,24218913323107e-05;2,22540245547483e-05;3,11736172538191;0,000216263367221172
"atraves";-0,739932109746836;-2,24887656998731;1,48435149238577;-0,649379864217297;-1,80094123845583;0,763258555206063;-0,21310429457686;-0,647688144256297;0,427500947076356;-0,187024777075551;-0,518680439921464;0,219822432145285;0,010446950885383;0,0653309791944031;0,0247365760235333;0,00462185144694177;0,0335478104919469;0,00577250565916908;4,31128557110377e-05;0,000398248622037207;0,000173498829499252;3,32063146142868e-05;0,000255400726236223;4,58739782259457e-05;7,87450099629556e-05;2,70601438834582;0,000576611427641882
