"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"5";"***";"";""
"**";"classe";"1";"**";"";""
"  8";"  10";" 80.00";" 35.02";"classificar";"3.269018e-09"
"  8";"  10";" 80.00";" 35.02";"corporacao";"3.269018e-09"
"  7";"   8";" 87.50";" 34.78";"imobiliario";"3.697115e-09"
"  7";"   8";" 87.50";" 34.78";"empresarial";"3.697115e-09"
"  7";"   8";" 87.50";" 34.78";"contratante";"3.697115e-09"
"  7";"   8";" 87.50";" 34.78";"remocao";"3.697115e-09"
"  7";"   8";" 87.50";" 34.78";"metodo";"3.697115e-09"
"  7";"   8";" 87.50";" 34.78";"bombeiro";"3.697115e-09"
"  7";"   8";" 87.50";" 34.78";"alugar";"3.697115e-09"
" 33";"  92";" 35.87";" 34.77";"abril";"3.705238e-09"
" 12";"  20";" 60.00";" 33.88";"corrigir";"5.872914e-09"
" 10";"  15";" 66.67";" 33.36";"comandante";"7.649676e-09"
" 10";"  15";" 66.67";" 33.36";"adicionar";"7.649676e-09"
" 13";"  23";" 56.52";" 33.25";"disponibilidade";"8.096953e-09"
" 22";"  52";" 42.31";" 33.09";"instrucao";"8.788767e-09"
" 14";"  26";" 53.85";" 32.98";"dotacao";"9.333931e-09"
" 15";"  29";" 51.72";" 32.94";"lavra";"9.509197e-09"
" 40";" 124";" 32.26";" 32.52";"aprovar";"1.180216e-08"
" 16";"  33";" 48.48";" 31.27";"regulamento";"2.242889e-08"
" 12";"  21";" 57.14";" 31.26";"percentual";"2.260278e-08"
" 36";" 109";" 33.03";" 31.06";"agenciar";"2.497367e-08"
" 15";"  30";" 50.00";" 31.00";"servicos_publicos";"2.575112e-08"
" 13";"  24";" 54.17";" 30.93";"servico_publico";"2.674423e-08"
" 35";" 105";" 33.33";" 30.90";"sociedade";"2.711886e-08"
" 14";"  27";" 51.85";" 30.87";"multa";"2.754862e-08"
" 25";"  65";" 38.46";" 30.79";"vereador";"2.878095e-08"
" 38";" 118";" 32.20";" 30.74";"conceder";"2.945658e-08"
" 26";"  69";" 37.68";" 30.61";"manutencao";"3.157327e-08"
" 18";"  40";" 45.00";" 30.57";"remuneracao";"3.217291e-08"
"  8";"  11";" 72.73";" 30.46";"comercializacao";"3.414739e-08"
"  8";"  11";" 72.73";" 30.46";"incapacidade";"3.414739e-08"
" 42";" 136";" 30.88";" 30.42";"relativo";"3.484253e-08"
" 54";" 191";" 28.27";" 30.40";"diretor";"3.510736e-08"
" 34";" 102";" 33.33";" 30.01";"projeto";"4.289842e-08"
" 21";"  51";" 41.18";" 29.88";"predeterminado";"4.600710e-08"
"  5";"   5";"100.00";" 29.80";"cdn";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"quadrado";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"prorrogar";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"progressivo";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"poluidor";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"mps";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"microinstitucionalidade";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"geade";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"desembolso";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"deficit";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"contrastar";"4.802112e-08"
"  5";"   5";"100.00";" 29.80";"cnpj";"4.802112e-08"
" 31";"  90";" 34.44";" 29.65";"avaliacao";"5.171715e-08"
"  7";"   9";" 77.78";" 29.41";"corregedoria";"5.843578e-08"
"  7";"   9";" 77.78";" 29.41";"compensacao";"5.843578e-08"
"  7";"   9";" 77.78";" 29.41";"amazonia";"5.843578e-08"
"  7";"   9";" 77.78";" 29.41";"transacao";"5.843578e-08"
"  7";"   9";" 77.78";" 29.41";"reajustar";"5.843578e-08"
"  7";"   9";" 77.78";" 29.41";"mpf";"5.843578e-08"
"  7";"   9";" 77.78";" 29.41";"fluxo";"5.843578e-08"
"  7";"   9";" 77.78";" 29.41";"extrajudicial";"5.843578e-08"
"  7";"   9";" 77.78";" 29.41";"empenho";"5.843578e-08"
" 11";"  19";" 57.89";" 29.28";"supervisao";"6.267387e-08"
" 20";"  48";" 41.67";" 29.15";"renda";"6.691170e-08"
" 18";"  41";" 43.90";" 29.13";"entrada";"6.759370e-08"
"  6";"   7";" 85.71";" 28.96";"exigibilidade";"7.389933e-08"
"  6";"   7";" 85.71";" 28.96";"edificar";"7.389933e-08"
"  6";"   7";" 85.71";" 28.96";"xix";"7.389933e-08"
"  6";"   7";" 85.71";" 28.96";"recife";"7.389933e-08"
"  6";"   7";" 85.71";" 28.96";"mecanico";"7.389933e-08"
"  6";"   7";" 85.71";" 28.96";"elididas";"7.389933e-08"
" 13";"  25";" 52.00";" 28.81";"coleta";"7.991050e-08"
" 26";"  71";" 36.62";" 28.70";"fundo";"8.466186e-08"
" 39";" 126";" 30.95";" 28.40";"periodo";"9.871452e-08"
"  9";"  14";" 64.29";" 28.36";"empregador";"1.004670e-07"
"  9";"  14";" 64.29";" 28.36";"cadastro";"1.004670e-07"
"  9";"  14";" 64.29";" 28.36";"aproveitamento";"1.004670e-07"
"  9";"  14";" 64.29";" 28.36";"proprietario";"1.004670e-07"
" 16";"  35";" 45.71";" 28.00";"beneficiario";"1.211687e-07"
" 21";"  53";" 39.62";" 27.56";"irregularidade";"1.524457e-07"
" 10";"  17";" 58.82";" 27.32";"venda";"1.721531e-07"
" 10";"  17";" 58.82";" 27.32";"tcu";"1.721531e-07"
" 11";"  20";" 55.00";" 26.86";"destinacao";"2.189312e-07"
" 11";"  20";" 55.00";" 26.86";"verba";"2.189312e-07"
" 66";" 258";" 25.58";" 26.84";"realizar";"2.211347e-07"
"  8";"  12";" 66.67";" 26.68";"nonagesimal";"2.396184e-07"
" 34";" 107";" 31.78";" 26.53";"setembro";"2.589476e-07"
" 16";"  36";" 44.44";" 26.52";"emergencial";"2.611472e-07"
" 21";"  54";" 38.89";" 26.47";"emprego";"2.674193e-07"
" 35";" 112";" 31.25";" 26.13";"criar";"3.190520e-07"
" 24";"  66";" 36.36";" 26.06";"maio";"3.317937e-07"
" 51";" 187";" 27.27";" 25.63";"alteracao";"4.134289e-07"
" 14";"  30";" 46.67";" 25.47";"contribuicao";"4.484967e-07"
" 28";"  83";" 33.73";" 25.43";"agrotoxico";"4.580952e-07"
" 21";"  55";" 38.18";" 25.43";"fisico";"4.584991e-07"
" 18";"  44";" 40.91";" 25.25";"complementar";"5.029802e-07"
" 23";"  63";" 36.51";" 25.19";"seguro";"5.187676e-07"
" 24";"  67";" 35.82";" 25.16";"criacao";"5.270306e-07"
"  7";"  10";" 70.00";" 25.16";"teresina";"5.281841e-07"
"  7";"  10";" 70.00";" 25.16";"di";"5.281841e-07"
"  7";"  10";" 70.00";" 25.16";"irretroatividade";"5.281841e-07"
" 93";" 405";" 22.96";" 25.02";"especial";"5.671680e-07"
" 11";"  21";" 52.38";" 24.68";"contagem";"6.753875e-07"
" 11";"  21";" 52.38";" 24.68";"concurso";"6.753875e-07"
" 27";"  80";" 33.75";" 24.55";"oficial";"7.255345e-07"
" 17";"  41";" 41.46";" 24.52";"mapa";"7.359762e-07"
" 41";" 142";" 28.87";" 24.51";"publico";"7.392527e-07"
" 15";"  34";" 44.12";" 24.50";"pensionista";"7.433397e-07"
" 96";" 424";" 22.64";" 24.31";"inciso";"8.219930e-07"
" 40";" 138";" 28.99";" 24.18";"passar";"8.761764e-07"
" 28";"  85";" 32.94";" 23.96";"producao";"9.850306e-07"
"  6";"   8";" 75.00";" 23.90";"microrregiao";"1.012756e-06"
"  6";"   8";" 75.00";" 23.90";"montante";"1.012756e-06"
"  6";"   8";" 75.00";" 23.90";"instabilidade";"1.012756e-06"
"  6";"   8";" 75.00";" 23.90";"atuarial";"1.012756e-06"
"  6";"   8";" 75.00";" 23.90";"secult";"1.012756e-06"
"  6";"   8";" 75.00";" 23.90";"mtur";"1.012756e-06"
"  6";"   8";" 75.00";" 23.90";"interinstitucional";"1.012756e-06"
"  6";"   8";" 75.00";" 23.90";"implantacao";"1.012756e-06"
"  4";"   4";"100.00";" 23.83";"adjunto";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"gadh";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"foto";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"dnpm";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"vistoriador";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"pix";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"mistura";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"titulacao";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"tenente";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"societario";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"sebrae";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"progressividade";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"pnea";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"minerario";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"irrevogavel";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"inspetoria";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"garimpeiro";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"exiguidade";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"dirve";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"desativacao";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"centavo";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"cartografico";"1.049950e-06"
"  4";"   4";"100.00";" 23.83";"bcb";"1.049950e-06"
