"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"4";"***";"";""
"**";"classe";"1";"**";"";""
"  21";"   60";" 35.00";"  2.71";"totalmente";" 9.941161e-02"
"  21";"   60";" 35.00";"  2.71";"certamente";" 9.941161e-02"
"  45";"  142";" 31.69";"  2.67";"talvez";" 1.023817e-01"
"   9";"   22";" 40.91";"  2.66";"primeiramente";" 1.027629e-01"
"   2";"    3";" 66.67";"  2.63";"vigesimo";" 1.045442e-01"
"   2";"    3";" 66.67";"  2.63";"sensivelmente";" 1.045442e-01"
"   2";"    3";" 66.67";"  2.63";"repetidamente";" 1.045442e-01"
"   2";"    3";" 66.67";"  2.63";"inexoravelmente";" 1.045442e-01"
"   2";"    3";" 66.67";"  2.63";"exacerbadamente";" 1.045442e-01"
"  26";"   77";" 33.77";"  2.62";"novamente";" 1.054369e-01"
"  37";"  115";" 32.17";"  2.52";"realmente";" 1.122166e-01"
" 324";" 1170";" 27.69";"  2.48";"porque";" 1.151840e-01"
"   4";"    8";" 50.00";"  2.47";"seriamente";" 1.159226e-01"
"   4";"    8";" 50.00";"  2.47";"detalhadamente";" 1.159226e-01"
"  89";"  301";" 29.57";"  2.36";"tao";" 1.241990e-01"
"  27";"   82";" 32.93";"  2.24";"recentemente";" 1.344487e-01"
"*";"*";"*";"*";"*";"*"
" 446";"  555";" 80.36";"880.65";"*adpf_341";"1.581752e-193"
" 330";"  435";" 75.86";"579.43";"*id_sjur314655";"4.984631e-128"
" 239";"  309";" 77.35";"434.86";"*adpf_893";" 1.419732e-96"
" 239";"  309";" 77.35";"434.86";"*id_sjur469157";" 1.419732e-96"
" 242";"  391";" 61.89";"270.77";"*adpf_819";" 7.712627e-61"
" 242";"  391";" 61.89";"270.77";"*uf_MT";" 7.712627e-61"
" 238";"  387";" 61.50";"262.17";"*id_sjur494029";" 5.778714e-59"
"  65";"   69";" 94.20";"169.78";"*id_sjur386596";" 8.277130e-39"
" 241";"  475";" 50.74";"157.72";"*dt_2018";" 3.560432e-36"
"  93";"  126";" 73.81";"153.12";"*id_sjur471264";" 3.602006e-35"
"  56";"   58";" 96.55";"152.62";"*id_sjur444265";" 4.631304e-35"
"  56";"   59";" 94.92";"148.17";"*id_despacho516150";" 4.359044e-34"
" 902";" 2544";" 35.46";"135.54";"*res_Prejudicado";" 2.510123e-31"
"  44";"   45";" 97.78";"122.51";"*id_sjur475371";" 1.788118e-28"
"  77";"  109";" 70.64";"115.54";"*id_despacho1421733";" 5.993287e-27"
"  77";"  109";" 70.64";"115.54";"*adpf_961";" 5.993287e-27"
" 168";"  338";" 49.70";"102.79";"*adpf_872";" 3.734396e-24"
" 168";"  338";" 49.70";"102.79";"*id_sjur485557";" 3.734396e-24"
"  69";"  104";" 66.35";" 90.16";"*adpf_761";" 2.201857e-21"
"  41";"   49";" 83.67";" 86.30";"*adpf_865";" 1.545668e-20"
"  41";"   49";" 83.67";" 86.30";"*id_despacho1360959";" 1.545668e-20"
" 437";" 1185";" 36.88";" 79.85";"*adpf_651";" 4.040959e-19"
"  72";"  123";" 58.54";" 69.61";"*id_sjur498593";" 7.208675e-17"
" 219";"  529";" 41.40";" 69.12";"*adpf_714";" 9.242881e-17"
"  23";"   23";"100.00";" 66.50";"*id_despacho1395281";" 3.504063e-16"
"  22";"   22";"100.00";" 63.60";"*adpf_965";" 1.520996e-15"
"  22";"   22";"100.00";" 63.60";"*id_despacho1395266";" 1.520996e-15"
" 290";"  762";" 38.06";" 62.06";"*uf_BA";" 3.330364e-15"
"  42";"   60";" 70.00";" 61.72";"*adpf_425";" 3.968608e-15"
"  83";"  158";" 52.53";" 59.75";"*adpf_794";" 1.074593e-14"
"  27";"   32";" 84.38";" 57.71";"*id_despacho1366004";" 3.043332e-14"
"  27";"   32";" 84.38";" 57.71";"*adpf_795";" 3.043332e-14"
"  29";"   36";" 80.56";" 56.75";"*id_despacho598286";" 4.955745e-14"
"  21";"   22";" 95.45";" 56.06";"*adpf_966";" 7.032787e-14"
"  21";"   22";" 95.45";" 56.06";"*id_despacho1395267";" 7.032787e-14"
" 132";"  297";" 44.44";" 55.00";"*adpf_541";" 1.205099e-13"
" 132";"  297";" 44.44";" 55.00";"*id_sjur403802";" 1.205099e-13"
"  36";"   52";" 69.23";" 51.63";"*adpf_824";" 6.687264e-13"
"  17";"   17";"100.00";" 49.14";"*id_despacho1449234";" 2.380514e-12"
"  16";"   16";"100.00";" 46.25";"*id_despacho524299";" 1.040675e-11"
"  17";"   18";" 94.44";" 44.54";"*id_despacho1202776";" 2.488517e-11"
"  73";"  147";" 49.66";" 44.31";"*adpf_772";" 2.797584e-11"
"  15";"   15";"100.00";" 43.36";"*id_despacho1037038";" 4.557353e-11"
"3313";"11910";" 27.82";" 40.24";"*res_Procedente_em_parte";" 2.240827e-10"
"  18";"   21";" 85.71";" 39.61";"*adpf_744";" 3.105477e-10"
"  18";"   21";" 85.71";" 39.61";"*id_despacho1374070";" 3.105477e-10"
"  30";"   45";" 66.67";" 39.57";"*id_despacho1232976";" 3.171823e-10"
"  20";"   25";" 80.00";" 38.60";"*id_despacho592705";" 5.195621e-10"
"  26";"   37";" 70.27";" 38.50";"*id_despacho1190989";" 5.474065e-10"
"  48";"   88";" 54.55";" 38.40";"*id_sjur448578";" 5.776646e-10"
"  73";"  155";" 47.10";" 37.27";"*id_sjur441044";" 1.030107e-09"
" 150";"  384";" 39.06";" 36.21";"*adpf_1043";" 1.775921e-09"
"  25";"   36";" 69.44";" 36.08";"*adpf_459";" 1.890567e-09"
"  25";"   36";" 69.44";" 36.08";"*id_despacho750926";" 1.890567e-09"
"  21";"   28";" 75.00";" 35.64";"*id_despacho692531";" 2.373114e-09"
" 254";"  722";" 35.18";" 34.55";"*adpf_388";" 4.154273e-09"
" 254";"  722";" 35.18";" 34.55";"*id_sjur352982";" 4.154273e-09"
"  16";"   19";" 84.21";" 34.06";"*id_sjur413037";" 5.344943e-09"
"  29";"   46";" 63.04";" 33.61";"*adpf_683";" 6.746639e-09"
" 504";" 1579";" 31.92";" 33.24";"*dt_2016";" 8.144695e-09"
"  13";"   14";" 92.86";" 33.06";"*id_despacho1154984";" 8.938975e-09"
"  13";"   14";" 92.86";" 33.06";"*id_despacho1154630";" 8.938975e-09"
"  11";"   11";"100.00";" 31.79";"*id_despacho1390241";" 1.715144e-08"
"  18";"   24";" 75.00";" 30.55";"*id_despacho1416593";" 3.260894e-08"
"  12";"   13";" 92.31";" 30.20";"*id_despacho1185846";" 3.903522e-08"
" 101";"  250";" 40.40";" 28.43";"*adpf_690";" 9.719585e-08"
" 157";"  428";" 36.68";" 27.28";"*adpf_640";" 1.760078e-07"
"  21";"   32";" 65.62";" 26.71";"*id_sjur393465";" 2.359562e-07"
"  12";"   14";" 85.71";" 26.40";"*id_despacho1261548";" 2.775550e-07"
"  24";"   39";" 61.54";" 26.24";"*adpf_477";" 3.020287e-07"
" 344";" 1059";" 32.48";" 26.16";"*id_sjur468755";" 3.142991e-07"
"   9";"    9";"100.00";" 26.01";"*id_despacho1549010";" 3.394696e-07"
"  13";"   16";" 81.25";" 25.85";"*id_despacho1366006";" 3.689719e-07"
"2201";" 7897";" 27.87";" 24.35";"*dt_2023";" 8.037604e-07"
"  23";"   38";" 60.53";" 24.14";"*id_despacho1282014";" 8.961054e-07"
"  12";"   15";" 80.00";" 23.16";"*id_despacho1135712";" 1.494284e-06"
"  12";"   15";" 80.00";" 23.16";"*id_despacho1259530";" 1.494284e-06"
"  12";"   15";" 80.00";" 23.16";"*id_despacho1349888";" 1.494284e-06"
" 221";"  658";" 33.59";" 21.74";"*adpf_959";" 3.114180e-06"
"  35";"   70";" 50.00";" 21.66";"*id_despacho1176376";" 3.252650e-06"
"  10";"   12";" 83.33";" 20.87";"*id_despacho1531199";" 4.922484e-06"
"  13";"   18";" 72.22";" 20.40";"*adpf_463";" 6.293947e-06"
"  13";"   18";" 72.22";" 20.40";"*uf_AM";" 6.293947e-06"
"   7";"    7";"100.00";" 20.23";"*id_despacho1093137";" 6.867654e-06"
"   7";"    7";"100.00";" 20.23";"*id_despacho1127589";" 6.867654e-06"
"   7";"    7";"100.00";" 20.23";"*id_despacho1459962";" 6.867654e-06"
"   7";"    7";"100.00";" 20.23";"*adpf_1014";" 6.867654e-06"
"   7";"    7";"100.00";" 20.23";"*id_despacho1583286";" 6.867654e-06"
"  74";"  186";" 39.78";" 19.38";"*adpf_968";" 1.068834e-05"
"  16";"   25";" 64.00";" 19.20";"*id_despacho1297396";" 1.176070e-05"
"   8";"    9";" 88.89";" 18.81";"*id_despacho1164281";" 1.442413e-05"
"   8";"    9";" 88.89";" 18.81";"*adpf_967";" 1.442413e-05"
"   8";"    9";" 88.89";" 18.81";"*id_despacho1395268";" 1.442413e-05"
" 161";"  469";" 34.33";" 18.46";"*id_sjur493514";" 1.732731e-05"
"  74";"  188";" 39.36";" 18.43";"*id_sjur432178";" 1.759829e-05"
"   9";"   11";" 81.82";" 18.14";"*id_despacho1359583";" 2.057736e-05"
"  24";"   45";" 53.33";" 18.00";"*id_despacho1469452";" 2.211750e-05"
"  10";"   13";" 76.92";" 17.86";"*id_despacho1378383";" 2.381768e-05"
"  11";"   15";" 73.33";" 17.82";"*id_despacho1372528";" 2.431232e-05"
"   6";"    6";"100.00";" 17.34";"*id_despacho942924";" 3.126485e-05"
"   6";"    6";"100.00";" 17.34";"*id_despacho1253546";" 3.126485e-05"
"   6";"    6";"100.00";" 17.34";"*id_despacho1534672";" 3.126485e-05"
"   6";"    6";"100.00";" 17.34";"*id_despacho1053191";" 3.126485e-05"
" 106";"  292";" 36.30";" 17.28";"*adpf_1136";" 3.226408e-05"
"  17";"   29";" 58.62";" 16.46";"*id_despacho1073475";" 4.977215e-05"
" 129";"  370";" 34.86";" 16.39";"*adpf_539";" 5.149489e-05"
" 129";"  370";" 34.86";" 16.39";"*uf_GO";" 5.149489e-05"
"   8";"   10";" 80.00";" 15.43";"*id_despacho1254036";" 8.539831e-05"
"   8";"   10";" 80.00";" 15.43";"*id_despacho1253947";" 8.539831e-05"
" 123";"  356";" 34.55";" 14.70";"*id_sjur440652";" 1.259054e-04"
"  40";"   93";" 43.01";" 14.61";"*id_sjur442588";" 1.323297e-04"
"   5";"    5";"100.00";" 14.45";"*adpf_715";" 1.440015e-04"
"   5";"    5";"100.00";" 14.45";"*id_despacho1122287";" 1.440015e-04"
"   5";"    5";"100.00";" 14.45";"*id_despacho1381483";" 1.440015e-04"
"  13";"   21";" 61.90";" 14.41";"*id_despacho1406958";" 1.469425e-04"
"  13";"   21";" 61.90";" 14.41";"*adpf_878";" 1.469425e-04"
"   6";"    7";" 85.71";" 13.20";"*id_sjur525134";" 2.803193e-04"
"  98";"  279";" 35.13";" 13.04";"*adpf_747";" 3.044317e-04"
"  25";"   53";" 47.17";" 12.80";"*adpf_416";" 3.474145e-04"
"  19";"   37";" 51.35";" 12.75";"*id_despacho1133128";" 3.563887e-04"
"  15";"   27";" 55.56";" 12.60";"*id_despacho1375315";" 3.857439e-04"
" 860";" 3039";" 28.30";" 11.58";"*dt_2015";" 6.662028e-04"
"   4";"    4";"100.00";" 11.56";"*id_sjur527182";" 6.742402e-04"
"  44";"  112";" 39.29";" 10.84";"*id_despacho1160416";" 9.945281e-04"
"  87";"  251";" 34.66";" 10.60";"*adpf_395";" 1.132227e-03"
"  65";"  179";" 36.31";" 10.58";"*id_despacho1123351";" 1.140743e-03"
"  65";"  180";" 36.11";" 10.24";"*adpf_718";" 1.372669e-03"
"  65";"  180";" 36.11";" 10.24";"*id_despacho1124210";" 1.372669e-03"
"   6";"    8";" 75.00";" 10.18";"*id_despacho1274381";" 1.421547e-03"
"  31";"   74";" 41.89";" 10.16";"*id_sjur504204";" 1.432219e-03"
"  29";"   69";" 42.03";"  9.64";"*dt_2025";" 1.906865e-03"
"  82";"  240";" 34.17";"  9.04";"*id_sjur457885";" 2.639091e-03"
"  16";"   33";" 48.48";"  8.97";"*adpf_614";" 2.746265e-03"
"   3";"    3";"100.00";"  8.67";"*id_despacho603198";" 3.236718e-03"
"  24";"   56";" 42.86";"  8.63";"*id_sjur495226";" 3.302214e-03"
"  24";"   56";" 42.86";"  8.63";"*adpf_581";" 3.302214e-03"
"   4";"    5";" 80.00";"  7.72";"*adpf_505";" 5.472088e-03"
"   4";"    5";" 80.00";"  7.72";"*id_despacho869360";" 5.472088e-03"
"   5";"    7";" 71.43";"  7.66";"*id_despacho1050978";" 5.641363e-03"
"   5";"    7";" 71.43";"  7.66";"*id_despacho1340862";" 5.641363e-03"
"   5";"    7";" 71.43";"  7.66";"*id_despacho1081107";" 5.641363e-03"
"  13";"   27";" 48.15";"  7.12";"*id_despacho1286961";" 7.615963e-03"
" 191";"  630";" 30.32";"  7.12";"*adpf_1013";" 7.632893e-03"
"  50";"  141";" 35.46";"  7.04";"*id_sjur474288";" 7.952641e-03"
"   7";"   12";" 58.33";"  6.69";"*id_despacho764500";" 9.704711e-03"
"  67";"  199";" 33.67";"  6.63";"*adpf_871";" 1.001513e-02"
"  17";"   39";" 43.59";"  6.53";"*id_sjur478801";" 1.058500e-02"
"  12";"   25";" 48.00";"  6.51";"*id_despacho799405";" 1.074527e-02"
"  13";"   28";" 46.43";"  6.30";"*id_despacho665865";" 1.209479e-02"
"  19";"   46";" 41.30";"  5.86";"*adpf_851";" 1.546018e-02"
"   2";"    2";"100.00";"  5.78";"*id_despacho1357812";" 1.621720e-02"
"  42";"  120";" 35.00";"  5.44";"*id_sjur444257";" 1.969765e-02"
"  19";"   47";" 40.43";"  5.33";"*id_sjur466869";" 2.090561e-02"
"  24";"   65";" 36.92";"  4.29";"*id_despacho1519932";" 3.843656e-02"
" 136";"  455";" 29.89";"  4.21";"*dt_2017";" 4.015414e-02"
"  33";"   95";" 34.74";"  4.06";"*id_sjur489597";" 4.385034e-02"
"   6";"   12";" 50.00";"  3.71";"*id_despacho1345561";" 5.416088e-02"
"  61";"  193";" 31.61";"  3.53";"*id_sjur456975";" 6.026948e-02"
"   8";"   18";" 44.44";"  3.31";"*id_despacho1341778";" 6.890434e-02"
"  50";"  156";" 32.05";"  3.30";"*id_sjur472577";" 6.940402e-02"
"  72";"  236";" 30.51";"  2.86";"*id_despacho821848";" 9.070088e-02"
"   2";"    3";" 66.67";"  2.63";"*id_despacho1275100";" 1.045442e-01"
"  25";"   75";" 33.33";"  2.29";"*id_despacho1081002";" 1.305404e-01"
" 131";"  456";" 28.73";"  2.20";"*adpf_528";" 1.380139e-01"
"   6";"   14";" 42.86";"  2.16";"*id_despacho920130";" 1.420380e-01"
"   6";"   14";" 42.86";"  2.16";"*id_despacho1154666";" 1.420380e-01"
"   8";"   20";" 40.00";"  2.14";"*id_despacho927174";" 1.435816e-01"
"**";"classe";"2";"**";"";""
"****";"13170";"38097";"34.57";"****";""
"  809";"  925";" 87.46";"1172.43";"cargo";"5.990069e-257"
" 1878";" 3044";" 61.70";"1076.20";"constituicao";"4.928971e-236"
"  707";"  892";" 79.26";" 806.51";"camara_dos_deputados";"2.074207e-177"
"  797";" 1060";" 75.19";" 795.33";"eleicao";"5.598657e-175"
"  955";" 1412";" 67.63";" 708.76";"legislativo";"3.727686e-156"
"  447";"  506";" 88.34";" 655.49";"senado";"1.427728e-144"
"  671";"  900";" 74.56";" 651.58";"membro";"1.014830e-143"
" 3394";" 7166";" 47.36";" 638.61";"art";"6.696269e-141"
"  448";"  517";" 86.65";" 628.58";"impeachment";"1.017478e-138"
"  444";"  514";" 86.38";" 618.36";"camar";"1.697537e-136"
"  844";" 1258";" 67.09";" 608.30";"competencia";"2.624000e-134"
"  657";"  914";" 71.88";" 576.39";"funcao";"2.282364e-127"
"  355";"  397";" 89.42";" 533.62";"mandato";"4.599016e-118"
"  620";"  869";" 71.35";" 531.76";"casa";"1.171772e-117"
"  320";"  343";" 93.29";" 527.70";"reeleicao";"8.918980e-117"
"  596";"  829";" 71.89";" 521.93";"crime";"1.605782e-115"
"  702";" 1036";" 67.76";" 518.68";"presidente_da_republica";"8.200964e-115"
"  531";"  721";" 73.65";" 496.16";"penal";"6.496481e-110"
"  780";" 1213";" 64.30";" 489.71";"interpretacao";"1.648656e-108"
"  298";"  320";" 93.12";" 489.18";"acusacao";"2.144741e-108"
" 2101";" 4225";" 49.73";" 482.72";"constitucional";"5.468451e-107"
"  300";"  336";" 89.29";" 448.69";"denunciar";" 1.393771e-99"
"  376";"  465";" 80.86";" 445.96";"votacao";" 5.458388e-99"
"  372";"  464";" 80.17";" 431.86";"mesa";" 6.382291e-96"
"  599";"  897";" 66.78";" 421.32";"comissao";" 1.262425e-93"
"  416";"  552";" 75.36";" 412.07";"ministerio_publico";" 1.300824e-91"
"  350";"  444";" 78.83";" 389.05";"regimento_interno";" 1.331869e-86"
"  352";"  450";" 78.22";" 383.64";"indulto";" 2.011646e-85"
"  591";"  928";" 63.69";" 356.48";"hipotese";" 1.642749e-79"
"  496";"  740";" 67.03";" 351.48";"texto";" 2.015655e-78"
"  251";"  290";" 86.55";" 349.10";"mesa_diretora";" 6.655589e-78"
"  212";"  229";" 92.58";" 342.72";"reconducao";" 1.632794e-76"
"  645";" 1060";" 60.85";" 332.90";"unico";" 2.241420e-74"
"  261";"  313";" 83.39";" 332.50";"candidato";" 2.741054e-74"
"  385";"  539";" 71.43";" 328.39";"poder_judiciario";" 2.156529e-73"
"  481";"  728";" 66.07";" 325.62";"senado_federal";" 8.659887e-73"
"  332";"  444";" 74.77";" 321.04";"poder_legislativo";" 8.585986e-72"
"  194";"  209";" 92.82";" 315.28";"inelegibilidade";" 1.542022e-70"
"  341";"  464";" 73.49";" 314.59";"inquerito";" 2.180510e-70"
"  354";"  491";" 72.10";" 309.71";"deliberacao";" 2.526689e-69"
"  761";" 1338";" 56.88";" 305.04";"cf";" 2.622682e-68"
" 1053";" 2002";" 52.60";" 303.61";"presidente";" 5.385108e-68"
"  231";"  276";" 83.70";" 296.63";"processo_penal";" 1.786236e-66"
"  286";"  377";" 75.86";" 287.03";"instauracao";" 2.206831e-64"
"  158";"  164";" 96.34";" 277.86";"vacancia";" 2.199097e-62"
"  357";"  520";" 68.65";" 270.77";"paragrafar";" 7.702658e-61"
"  151";"  158";" 95.57";" 261.00";"legislatura";" 1.036796e-58"
"  198";"  236";" 83.90";" 255.47";"vice";" 1.669593e-57"
"  242";"  314";" 77.07";" 252.83";"eleger";" 6.259553e-57"
"  365";"  548";" 66.61";" 252.28";"responsabilidade";" 8.273598e-57"
"  660";" 1174";" 56.22";" 250.98";"constituicao_federal";" 1.587592e-56"
"  296";"  415";" 71.33";" 250.60";"atribuicao";" 1.922675e-56"
"  147";"  156";" 94.23";" 246.50";"chapa";" 1.505609e-55"
"  223";"  285";" 78.25";" 242.17";"medidas_provisorias";" 1.324330e-54"
"  535";"  910";" 58.79";" 241.81";"inciso";" 1.586553e-54"
"  610";" 1077";" 56.64";" 238.65";"regra";" 7.733006e-54"
"  212";"  269";" 78.81";" 234.42";"graca";" 6.467837e-53"
"  222";"  287";" 77.35";" 234.00";"instaurar";" 7.991620e-53"
"  140";"  152";" 92.11";" 223.35";"avulso";" 1.684467e-50"
"  223";"  294";" 75.85";" 223.22";"candidatura";" 1.795659e-50"
"  343";"  527";" 65.09";" 220.01";"pena";" 9.019122e-50"
" 1133";" 2325";" 48.73";" 219.54";"processo";" 1.138630e-49"
"  307";"  461";" 66.59";" 211.58";"investigacao";" 6.196138e-48"
"  136";"  150";" 90.67";" 209.51";"acusatorio";" 1.754819e-47"
"  166";"  203";" 81.77";" 201.05";"vereador";" 1.234834e-45"
"  125";"  136";" 91.91";" 198.41";"cpp";" 4.641392e-45"
"  388";"  638";" 60.82";" 197.60";"politicar";" 6.975018e-45"
"  181";"  231";" 78.35";" 196.99";"acusar";" 9.494811e-45"
"  292";"  443";" 65.91";" 194.69";"chefe";" 3.017405e-44"
"  175";"  223";" 78.48";" 191.17";"soberania";" 1.765046e-43"
"  114";"  121";" 94.21";" 190.92";"collor";" 2.005508e-43"
"  177";"  229";" 77.29";" 185.91";"criminal";" 2.484535e-42"
"  239";"  350";" 68.29";" 177.53";"juri";" 1.676389e-40"
"  988";" 2051";" 48.17";" 177.31";"prever";" 1.875710e-40"
"  224";"  322";" 69.57";" 175.83";"senador";" 3.943378e-40"
"  162";"  207";" 78.26";" 175.65";"privativo";" 4.315678e-40"
"  248";"  369";" 67.21";" 175.49";"legislador";" 4.678600e-40"
"  687";" 1335";" 51.46";" 174.51";"tribunal";" 7.674761e-40"
"  200";"  279";" 71.68";" 171.17";"regimental";" 4.114542e-39"
"  196";"  272";" 72.06";" 170.22";"interpretar";" 6.613984e-39"
"  133";"  160";" 83.12";" 167.47";"designar";" 2.635529e-38"
"  651";" 1263";" 51.54";" 166.40";"artigo";" 4.522779e-38"
"  154";"  198";" 77.78";" 164.28";"independencia";" 1.313956e-37"
"  306";"  496";" 61.69";" 163.46";"juizo";" 1.988048e-37"
"  206";"  295";" 69.83";" 163.42";"competir";" 2.023545e-37"
"  561";" 1059";" 52.97";" 163.13";"possibilidade";" 2.345100e-37"
"  202";"  288";" 70.14";" 162.32";"prerrogativa";" 3.527926e-37"
"  128";"  154";" 83.12";" 161.11";"regimento";" 6.458852e-37"
"  143";"  181";" 79.01";" 158.76";"condenacao";" 2.111848e-36"
"  520";"  972";" 53.50";" 157.99";"administrativo";" 3.105028e-36"
"  345";"  584";" 59.08";" 157.46";"eleitoral";" 4.052679e-36"
"   86";"   88";" 97.73";" 155.55";"consecutivo";" 1.062796e-35"
"  370";"  640";" 57.81";" 155.47";"exercer";" 1.106180e-35"
"  430";"  777";" 55.34";" 151.30";"especial";" 9.029795e-35"
"  179";"  252";" 71.03";" 149.10";"judiciario";" 2.720314e-34"
"  191";"  275";" 69.45";" 149.03";"partidario";" 2.821908e-34"
"  100";"  112";" 89.29";" 148.68";"quesito";" 3.369154e-34"
"  177";"  249";" 71.08";" 147.74";"camara_municipal";" 5.397865e-34"
"  166";"  229";" 72.49";" 146.45";"composicao";" 1.032616e-33"
"  290";"  478";" 60.67";" 145.78";"codigo";" 1.446858e-33"
"  297";"  493";" 60.24";" 145.55";"executivo";" 1.629327e-33"
" 1134";" 2483";" 45.67";" 144.71";"ato";" 2.488951e-33"
"  225";"  347";" 64.84";" 141.88";"juiz";" 1.035474e-32"
"  320";"  546";" 58.61";" 141.51";"republicano";" 1.242149e-32"
"  114";"  138";" 82.61";" 141.31";"absolvicao";" 1.377182e-32"
"   94";"  105";" 89.52";" 140.58";"remoto";" 1.990677e-32"
"  563";" 1097";" 51.32";" 140.14";"caput";" 2.480966e-32"
"  747";" 1536";" 48.63";" 139.94";"estabelecer";" 2.737574e-32"
"  191";"  281";" 67.97";" 139.63";"secreto";" 3.201829e-32"
"  198";"  295";" 67.12";" 139.25";"prova";" 3.881197e-32"
"  148";"  200";" 74.00";" 138.20";"separacao_de_poderes";" 6.594841e-32"
"  802";" 1676";" 47.85";" 136.74";"proprio";" 1.375687e-31"
"   87";"   96";" 90.62";" 133.70";"eletivo";" 6.359222e-31"
"  177";"  260";" 68.08";" 129.94";"constituinte";" 4.218140e-30"
"   78";"   83";" 93.98";" 129.78";"suplente";" 4.572834e-30"
"  846";" 1799";" 47.03";" 129.53";"principiar";" 5.204339e-30"
"  134";"  179";" 74.86";" 129.07";"devido_processo_legal";" 6.538869e-30"
"  165";"  240";" 68.75";" 124.75";"infracao";" 5.777811e-29"
"  438";"  831";" 52.71";" 123.56";"doer";" 1.051226e-28"
"   74";"   79";" 93.67";" 122.25";"jurado";" 2.035486e-28"
"  129";"  174";" 74.14";" 120.99";"sucessivo";" 3.836332e-28"
"  129";"  174";" 74.14";" 120.99";"afastamento";" 3.836332e-28"
"  354";"  648";" 54.63";" 117.28";"atuacao";" 2.496690e-27"
"  214";"  344";" 62.21";" 117.24";"carta";" 2.539060e-27"
"  153";"  222";" 68.92";" 116.48";"policiar";" 3.730987e-27"
"   77";"   86";" 89.53";" 115.13";"parente";" 7.376957e-27"
"  114";"  150";" 76.00";" 114.28";"bienio";" 1.131887e-26"
"  101";"  127";" 79.53";" 113.87";"liderar";" 1.394596e-26"
"  187";"  293";" 63.82";" 111.71";"federativo";" 4.140502e-26"
"   73";"   81";" 90.12";" 110.75";"cassacao";" 6.695931e-26"
"   95";"  118";" 80.51";" 110.44";"escrutinio";" 7.860255e-26"
"   71";"   78";" 91.03";" 110.14";"apelacao";" 9.147913e-26"
"  115";"  154";" 74.68";" 109.96";"processar";" 1.002119e-25"
"  134";"  190";" 70.53";" 109.15";"recebimento";" 1.507293e-25"
"  387";"  734";" 52.72";" 109.06";"poder_executivo";" 1.573515e-25"
"  282";"  498";" 56.63";" 108.53";"constituicao_da_republica";" 2.055325e-25"
"  139";"  200";" 69.50";" 108.45";"codigo_penal";" 2.137007e-25"
"  139";"  201";" 69.15";" 106.85";"generico";" 4.795963e-25"
"  198";"  320";" 61.88";" 106.37";"deputado";" 6.106088e-25"
"  524";" 1061";" 49.39";" 105.94";"principio";" 7.590271e-25"
"  255";"  442";" 57.69";" 105.70";"previsao";" 8.561231e-25"
"  189";"  302";" 62.58";" 105.61";"representante";" 8.969227e-25"
"   75";"   86";" 87.21";" 105.59";"veredicto";" 9.058503e-25"
"   85";"  103";" 82.52";" 105.00";"eleito";" 1.219814e-24"
"  126";"  179";" 70.39";" 102.03";"moralidade";" 5.480655e-24"
"   79";"   94";" 84.04";" 101.97";"clemenciar";" 5.644341e-24"
"  435";"  858";" 50.70";" 100.96";"conferir";" 9.379001e-24"
"  127";"  182";" 69.78";" 100.24";"jurisdicao";" 1.352904e-23"
"   75";"   88";" 85.23";" 100.07";"recepcionar";" 1.471312e-23"
"  111";"  152";" 73.03";"  99.78";"apuracao";" 1.701966e-23"
"  257";"  453";" 56.73";"  99.56";"preceito";" 1.902959e-23"
"  199";"  329";" 60.49";"  98.55";"popular";" 3.172748e-23"
"  182";"  294";" 61.90";"  97.88";"formacao";" 4.452640e-23"
"   59";"   63";" 93.65";"  97.38";"nominal";" 5.713632e-23"
"   91";"  117";" 77.78";"  96.87";"ocupar";" 7.412356e-23"
"   67";"   76";" 88.16";"  96.68";"investigatorio";" 8.140578e-23"
"  165";"  260";" 63.46";"  96.61";"policial";" 8.439293e-23"
"   97";"  128";" 75.78";"  96.44";"assembleia";" 9.220583e-23"
"  125";"  181";" 69.06";"  95.65";"legislar";" 1.370649e-22"
"  345";"  658";" 52.43";"  94.44";"caber";" 2.520687e-22"
"  192";"  318";" 60.38";"  94.43";"absoluto";" 2.544153e-22"
"  112";"  157";" 71.34";"  94.22";"compor";" 2.818977e-22"
"   67";"   77";" 87.01";"  93.82";"funcional";" 3.463044e-22"
"  604";" 1279";" 47.22";"  93.70";"modo";" 3.674028e-22"
"  139";"  211";" 65.88";"  91.94";"clausular";" 8.932415e-22"
"  202";"  342";" 59.06";"  91.54";"escolha";" 1.093512e-21"
"  404";"  802";" 50.37";"  90.47";"ocorrer";" 1.879515e-21"
"  162";"  259";" 62.55";"  90.25";"papel";" 2.100394e-21"
"  191";"  320";" 59.69";"  90.01";"disposicao";" 2.366323e-21"
"   59";"   66";" 89.39";"  87.86";"elegibilidade";" 7.041672e-21"
"   83";"  107";" 77.57";"  87.72";"magistrado";" 7.557569e-21"
"   66";"   78";" 84.62";"  86.55";"chefia";" 1.365579e-20"
"  271";"  501";" 54.09";"  85.54";"republicar";" 2.270763e-20"
"  354";"  693";" 51.08";"  85.09";"autorizar";" 2.855375e-20"
"  331";"  640";" 51.72";"  84.63";"autoridade";" 3.589928e-20"
"   69";"   84";" 82.14";"  84.23";"contrapeso";" 4.394988e-20"
"  243";"  441";" 55.10";"  83.16";"administracao_publica";" 7.578020e-20"
