"V1";"V2";"V3";"V4";"V5";"V6"
"***";"nb classes";"3";"***";"";""
"**";"classe";"1";"**";"";""
"   5";"  67";" 7.46";" -41.87";"*adpf_719";"9.775790e-11"
"   5";"  67";" 7.46";" -41.87";"*id_despacho1230838";"9.775790e-11"
"   1";"  51";" 1.96";" -41.36";"*id_sjur485260";"1.268815e-10"
"   1";"  51";" 1.96";" -41.36";"*adpf_340";"1.268815e-10"
"   1";"  51";" 1.96";" -41.36";"*id_sjur404309";"1.268815e-10"
"  13";"  94";"13.83";" -41.35";"*id_despacho1613716";"1.275833e-10"
"   3";"  58";" 5.17";" -40.56";"*adpf_571";"1.908689e-10"
"  41";" 176";"23.30";" -39.58";"*adpf_629";"3.143482e-10"
"  27";" 135";"20.00";" -39.35";"*id_sjur418117";"3.535364e-10"
" 120";" 384";"31.25";" -38.38";"*dt_2016";"5.815103e-10"
"   1";"  47";" 2.13";" -37.82";"*id_sjur432807";"7.762774e-10"
"   1";"  47";" 2.13";" -37.82";"*id_sjur446549";"7.762774e-10"
"   1";"  45";" 2.22";" -36.05";"*id_sjur361243";"1.921737e-09"
"   5";"  60";" 8.33";" -35.83";"*adpf_963";"2.148915e-09"
"  17";"  99";"17.17";" -35.18";"*id_despacho1230885";"3.005645e-09"
"   1";"  44";" 2.27";" -35.17";"*id_despacho1502632";"3.024389e-09"
"   1";"  44";" 2.27";" -35.17";"*adpf_1131";"3.024389e-09"
"   5";"  56";" 8.93";" -32.41";"*id_despacho1157391";"1.248928e-08"
"   5";"  56";" 8.93";" -32.41";"*adpf_752";"1.248928e-08"
"  16";"  92";"17.39";" -32.19";"*adpf_673";"1.394854e-08"
"   4";"  52";" 7.69";" -32.08";"*adpf_617";"1.478453e-08"
"   6";"  59";"10.17";" -31.95";"*id_despacho1065842";"1.580350e-08"
"   0";"  36";" 0.00";" -31.77";"*adpf_456";"1.737751e-08"
"   0";"  36";" 0.00";" -31.77";"*id_despacho764513";"1.737751e-08"
"   1";"  38";" 2.63";" -29.87";"*adpf_894";"4.613820e-08"
"   1";"  38";" 2.63";" -29.87";"*id_despacho1250265";"4.613820e-08"
" 121";" 366";"33.06";" -28.53";"*uf_SP";"9.211485e-08"
"   1";"  36";" 2.78";" -28.11";"*id_sjur468009";"1.146409e-07"
"   0";"  31";" 0.00";" -27.35";"*adpf_841";"1.701247e-07"
"   0";"  31";" 0.00";" -27.35";"*id_sjur453428";"1.701247e-07"
"   4";"  46";" 8.70";" -26.93";"*id_sjur465971";"2.107913e-07"
"   9";"  63";"14.29";" -26.89";"*id_despacho1287928";"2.152075e-07"
"   9";"  63";"14.29";" -26.89";"*adpf_954";"2.152075e-07"
"   0";"  30";" 0.00";" -26.46";"*id_sjur417525";"2.687812e-07"
"   0";"  30";" 0.00";" -26.46";"*id_sjur465138";"2.687812e-07"
"   5";"  48";"10.42";" -25.63";"*id_despacho959595";"4.144661e-07"
"   0";"  29";" 0.00";" -25.58";"*id_despacho1412892";"4.248313e-07"
"  10";"  64";"15.62";" -25.12";"*uf_PE";"5.395807e-07"
"   0";"  28";" 0.00";" -24.69";"*id_sjur453426";"6.717908e-07"
"   2";"  36";" 5.56";" -24.68";"*id_despacho1171296";"6.785186e-07"
"   2";"  36";" 5.56";" -24.68";"*adpf_780";"6.785186e-07"
"   2";"  35";" 5.71";" -23.80";"*id_despacho1295515";"1.066661e-06"
"   1";"  31";" 3.23";" -23.71";"*id_despacho1135644";"1.121623e-06"
"   1";"  30";" 3.33";" -22.83";"*adpf_999";"1.771822e-06"
"   1";"  30";" 3.33";" -22.83";"*id_despacho1378781";"1.771822e-06"
"   2";"  33";" 6.06";" -22.06";"*adpf_417";"2.637102e-06"
"   2";"  33";" 6.06";" -22.06";"*id_despacho758528";"2.637102e-06"
"   0";"  25";" 0.00";" -22.04";"*id_sjur371363";"2.664715e-06"
"   0";"  25";" 0.00";" -22.04";"*adpf_390";"2.664715e-06"
"   3";"  36";" 8.33";" -21.46";"*id_despacho1214596";"3.604287e-06"
"   3";"  36";" 8.33";" -21.46";"*adpf_705";"3.604287e-06"
"   2";"  32";" 6.25";" -21.20";"*id_despacho1572545";"4.147313e-06"
"  20";"  88";"22.73";" -20.63";"*adpf_412";"5.563943e-06"
"   1";"  27";" 3.70";" -20.19";"*id_despacho1181613";"7.003269e-06"
"  12";"  63";"19.05";" -19.59";"*id_sjur419324";"9.573941e-06"
"  39";" 138";"28.26";" -19.26";"*id_sjur455149";"1.138130e-05"
"  39";" 138";"28.26";" -19.26";"*adpf_686";"1.138130e-05"
"   6";"  42";"14.29";" -17.90";"*id_despacho1177000";"2.326273e-05"
"   6";"  42";"14.29";" -17.90";"*adpf_563";"2.326273e-05"
"   7";"  45";"15.56";" -17.72";"*adpf_343";"2.564991e-05"
"  21";"  86";"24.42";" -17.43";"*adpf_753";"2.982214e-05"
"   4";"  34";"11.76";" -16.82";"*id_despacho1298311";"4.119149e-05"
"   1";"  23";" 4.35";" -16.69";"*id_despacho551038";"4.410252e-05"
"   8";"  46";"17.39";" -16.05";"*id_despacho1383717";"6.182255e-05"
"   8";"  46";"17.39";" -16.05";"*adpf_1048";"6.182255e-05"
"   4";"  32";"12.50";" -15.17";"*id_despacho1134099";"9.838897e-05"
"   4";"  32";"12.50";" -15.17";"*adpf_736";"9.838897e-05"
"  43";" 140";"30.71";" -14.72";"*id_sjur472358";"1.247914e-04"
"   0";"  16";" 0.00";" -14.10";"*id_sjur474291";"1.734002e-04"
"   3";"  27";"11.11";" -13.85";"*id_despacho1215714";"1.980407e-04"
"   0";"  15";" 0.00";" -13.22";"*id_sjur531654";"2.773824e-04"
"   1";"  19";" 5.26";" -13.19";"*adpf_1074";"2.810357e-04"
"   1";"  19";" 5.26";" -13.19";"*id_despacho1418034";"2.810357e-04"
"  11";"  51";"21.57";" -13.10";"*id_despacho1539593";"2.949981e-04"
"  11";"  51";"21.57";" -13.10";"*uf_MA";"2.949981e-04"
"  11";"  51";"21.57";" -13.10";"*adpf_1177";"2.949981e-04"
" 607";"1435";"42.30";" -13.04";"*dt_2023";"3.043147e-04"
"  28";"  97";"28.87";" -12.64";"*id_despacho612084";"3.783958e-04"
" 101";" 278";"36.33";" -12.51";"*adpf_1124";"4.041128e-04"
" 101";" 278";"36.33";" -12.51";"*id_despacho1505539";"4.041128e-04"
"  11";"  50";"22.00";" -12.41";"*id_sjur445770";"4.272850e-04"
"  16";"  64";"25.00";" -12.29";"*adpf_458";"4.561041e-04"
"  18";"  69";"26.09";" -11.96";"*adpf_693";"5.423929e-04"
"  18";"  69";"26.09";" -11.96";"*id_sjur461012";"5.423929e-04"
"   2";"  21";" 9.52";" -11.75";"*id_despacho1025740";"6.097122e-04"
"   0";"  13";" 0.00";" -11.45";"*id_despacho639937";"7.136413e-04"
"   0";"  13";" 0.00";" -11.45";"*adpf_410";"7.136413e-04"
"   0";"  13";" 0.00";" -11.45";"*id_despacho1116470";"7.136413e-04"
"1360";"3081";"44.14";" -11.23";"*dt_2022";"8.027007e-04"
"   1";"  16";" 6.25";" -10.59";"*id_despacho1512930";"1.139442e-03"
"  16";"  61";"26.23";" -10.43";"*id_sjur477666";"1.242482e-03"
"   6";"  32";"18.75";" -10.15";"*adpf_996";"1.446532e-03"
"   6";"  32";"18.75";" -10.15";"*id_despacho1352597";"1.446532e-03"
"   2";"  19";"10.53";" -10.06";"*adpf_576";"1.513334e-03"
"   2";"  19";"10.53";" -10.06";"*uf_RR";"1.513334e-03"
"   2";"  19";"10.53";" -10.06";"*id_despacho971869";"1.513334e-03"
"   2";"  18";"11.11";"  -9.23";"*id_sjur359553";"2.384312e-03"
"   4";"  24";"16.67";"  -8.78";"*id_despacho1308555";"3.052392e-03"
"   2";"  17";"11.76";"  -8.40";"*id_sjur414374";"3.756411e-03"
"   5";"  26";"19.23";"  -7.96";"*id_despacho937769";"4.782445e-03"
"   5";"  26";"19.23";"  -7.96";"*adpf_558";"4.782445e-03"
"  50";" 142";"35.21";"  -7.76";"*adpf_782";"5.355133e-03"
"  50";" 142";"35.21";"  -7.76";"*id_sjur447659";"5.355133e-03"
"   9";"  37";"24.32";"  -7.54";"*id_sjur471260";"6.047124e-03"
"  12";"  45";"26.67";"  -7.36";"*id_despacho1440137";"6.669040e-03"
"  12";"  45";"26.67";"  -7.36";"*adpf_730";"6.669040e-03"
"   4";"  22";"18.18";"  -7.26";"*id_despacho1036930";"7.069212e-03"
"  18";"  60";"30.00";"  -6.84";"*id_despacho703310";"8.903671e-03"
"  18";"  60";"30.00";"  -6.84";"*adpf_436";"8.903671e-03"
"   2";"  15";"13.33";"  -6.76";"*id_sjur473090";"9.319054e-03"
"  17";"  57";"29.82";"  -6.63";"*adpf_1045";"9.999951e-03"
"   6";"  27";"22.22";"  -6.57";"*adpf_409";"1.036605e-02"
"   6";"  27";"22.22";"  -6.57";"*id_despacho668088";"1.036605e-02"
"   5";"  24";"20.83";"  -6.52";"*id_despacho625899";"1.068014e-02"
"   5";"  24";"20.83";"  -6.52";"*adpf_397";"1.068014e-02"
"  13";"  46";"28.26";"  -6.38";"*id_despacho1533110";"1.153780e-02"
"   0";"   7";" 0.00";"  -6.16";"*id_despacho637794";"1.303282e-02"
"   2";"  14";"14.29";"  -5.96";"*id_despacho1403450";"1.467016e-02"
"   2";"  14";"14.29";"  -5.96";"*id_despacho1196364";"1.467016e-02"
"   2";"  14";"14.29";"  -5.96";"*adpf_816";"1.467016e-02"
" 102";" 259";"39.38";"  -5.85";"*uf_AM";"1.556119e-02"
"   3";"  17";"17.65";"  -5.82";"*id_despacho1502878";"1.588353e-02"
"   3";"  17";"17.65";"  -5.82";"*adpf_1112";"1.588353e-02"
"   3";"  17";"17.65";"  -5.82";"*uf_BA";"1.588353e-02"
"  31";"  90";"34.44";"  -5.57";"*id_sjur476643";"1.830886e-02"
"  14";"  47";"29.79";"  -5.49";"*id_despacho1014577";"1.911300e-02"
"   0";"   6";" 0.00";"  -5.28";"*id_despacho612085";"2.152694e-02"
"   0";"   6";" 0.00";"  -5.28";"*adpf_383";"2.152694e-02"
"  10";"  36";"27.78";"  -5.25";"*id_despacho1180831";"2.190590e-02"
"   0";"   5";" 0.00";"  -4.40";"*id_despacho1048694";"3.588181e-02"
"   2";"  12";"16.67";"  -4.38";"*adpf_784";"3.627127e-02"
"   2";"  12";"16.67";"  -4.38";"*id_despacho1165113";"3.627127e-02"
" 844";"1890";"44.66";"  -4.07";"*dt_2020";"4.366001e-02"
"  93";" 231";"40.26";"  -4.05";"*adpf_869";"4.412837e-02"
"   9";"  31";"29.03";"  -3.95";"*id_sjur437168";"4.699039e-02"
"   9";"  31";"29.03";"  -3.95";"*adpf_724";"4.699039e-02"
"   5";"  20";"25.00";"  -3.83";"*id_despacho520571";"5.040188e-02"
"   8";"  28";"28.57";"  -3.75";"*id_despacho1006349";"5.280081e-02"
"   8";"  28";"28.57";"  -3.75";"*id_despacho1098945";"5.280081e-02"
"   8";"  28";"28.57";"  -3.75";"*adpf_679";"5.280081e-02"
"   8";"  28";"28.57";"  -3.75";"*adpf_602";"5.280081e-02"
"   0";"   4";" 0.00";"  -3.52";"*id_sjur522803";"6.056199e-02"
"  30";"  82";"36.59";"  -3.47";"*id_despacho1025748";"6.263718e-02"
"  33";"  88";"37.50";"  -3.09";"*adpf_450";"7.898663e-02"
"   7";"  24";"29.17";"  -3.01";"*id_despacho1090492";"8.289015e-02"
"  70";" 173";"40.46";"  -2.84";"*id_despacho1254493";"9.205475e-02"
"  70";" 173";"40.46";"  -2.84";"*adpf_895";"9.205475e-02"
"  14";"  41";"34.15";"  -2.65";"*id_despacho1367425";"1.035207e-01"
"   0";"   3";" 0.00";"  -2.64";"*id_despacho1232424";"1.041207e-01"
"  86";" 208";"41.35";"  -2.54";"*adpf_518";"1.113373e-01"
"  27";"  72";"37.50";"  -2.52";"*id_despacho1217396";"1.122819e-01"
"  27";"  72";"37.50";"  -2.52";"*adpf_813";"1.122819e-01"
"  17";"  48";"35.42";"  -2.51";"*adpf_790";"1.129033e-01"
"  15";"  43";"34.88";"  -2.47";"*id_sjur456002";"1.163400e-01"
"  15";"  43";"34.88";"  -2.47";"*adpf_426";"1.163400e-01"
"   4";"  15";"26.67";"  -2.45";"*id_despacho1097227";"1.176558e-01"
"   4";"  15";"26.67";"  -2.45";"*adpf_678";"1.176558e-01"
"  11";"  33";"33.33";"  -2.41";"*id_despacho1183863";"1.202135e-01"
"  11";"  33";"33.33";"  -2.41";"*adpf_757";"1.202135e-01"
"  16";"  45";"35.56";"  -2.30";"*adpf_1041";"1.294996e-01"
"  16";"  45";"35.56";"  -2.30";"*id_despacho1401780";"1.294996e-01"
"  35";"  90";"38.89";"  -2.29";"*adpf_533";"1.306138e-01"
"   8";"  25";"32.00";"  -2.21";"*id_despacho742131";"1.373259e-01"
"   1";"   6";"16.67";"  -2.19";"*id_despacho634130";"1.387971e-01"
"   1";"   6";"16.67";"  -2.19";"*adpf_407";"1.387971e-01"
"**";"classe";"2";"**";"";""
"****";"4012";"14491";"27.69";"****";""
"  24";" 1135";" 2.11";"-402.21";"saude";"1.821497e-89"
"  15";"  582";" 2.58";"-190.94";"covid";"1.983346e-43"
"  56";"  808";" 6.93";"-184.12";"publicar";"6.097815e-42"
"  21";"  557";" 3.77";"-165.49";"ministerio";"7.153127e-38"
"   9";"  472";" 1.91";"-161.95";"vacinacao";"4.240079e-37"
"   6";"  398";" 1.51";"-140.08";"dia";"2.552356e-32"
"  23";"  477";" 4.82";"-128.79";"prazo";"7.531910e-30"
"  80";"  777";"10.30";"-124.02";"nacional";"8.357182e-29"
"   7";"  361";" 1.94";"-122.58";"ano";"1.719308e-28"
"  23";"  459";" 5.01";"-121.73";"informacao";"2.639599e-28"
"  26";"  476";" 5.46";"-121.41";"uniao";"3.100505e-28"
"1527";" 6549";"23.32";"-113.96";"por";"1.330879e-26"
"   0";"  290";" 0.00";"-113.30";"vacina";"1.857556e-26"
"  99";"  840";"11.79";"-112.60";"pedido";"2.637046e-26"
"  21";"  413";" 5.08";"-108.47";"social";"2.124473e-25"
"   8";"  323";" 2.48";"-104.87";"brasil";"1.307201e-24"
"  13";"  352";" 3.69";"-103.73";"requerer";"2.318020e-24"
"  21";"  400";" 5.25";"-103.43";"determinar";"2.703228e-24"
"  22";"  400";" 5.50";"-101.13";"medida_cautelar";"8.597476e-24"
"  22";"  395";" 5.57";" -99.21";"portaria";"2.272539e-23"
"   1";"  259";" 0.39";" -98.17";"populacao";"3.841290e-23"
"  24";"  397";" 6.05";" -95.48";"doc";"1.493074e-22"
"  20";"  371";" 5.39";" -94.53";"pessoa";"2.411124e-22"
"   4";"  265";" 1.51";" -92.39";"eleicao";"7.130506e-22"
"   4";"  255";" 1.57";" -88.44";"brasilia";"5.249907e-21"
"   4";"  252";" 1.59";" -87.25";"sanitario";"9.551286e-21"
"  58";"  538";"10.78";" -79.76";"atar";"4.228087e-19"
"   9";"  262";" 3.44";" -78.38";"apo";"8.503543e-19"
"  88";"  678";"12.98";" -76.84";"artigo";"1.853025e-18"
"  13";"  282";" 4.61";" -76.49";"risco";"2.208456e-18"
"  17";"  306";" 5.56";" -76.47";"servico";"2.235547e-18"
"   4";"  223";" 1.79";" -75.84";"pai";"3.075166e-18"
"  43";"  445";" 9.66";" -74.49";"inciso";"6.100520e-18"
"  20";"  318";" 6.29";" -74.35";"atividade";"6.543651e-18"
"   4";"  215";" 1.86";" -72.70";"cargo";"1.507357e-17"
"  13";"  271";" 4.80";" -72.27";"fl";"1.879410e-17"
"  20";"  302";" 6.62";" -68.35";"registro";"1.369324e-16"
"  12";"  253";" 4.74";" -67.70";"liminar";"1.903618e-16"
"  46";"  440";"10.45";" -67.30";"documento";"2.332525e-16"
"  50";"  460";"10.87";" -67.11";"novo";"2.573393e-16"
"   0";"  173";" 0.00";" -67.04";"imunizacao";"2.666965e-16"
"  38";"  394";" 9.64";" -65.85";"autoridade";"4.876158e-16"
"  37";"  388";" 9.54";" -65.60";"eleitoral";"5.529308e-16"
"   1";"  175";" 0.57";" -65.05";"inelegibilidade";"7.305677e-16"
"   2";"  178";" 1.12";" -63.51";"vida";"1.595406e-15"
"  24";"  307";" 7.82";" -61.84";"pandemia";"3.720642e-15"
"   9";"  216";" 4.17";" -60.58";"edoc";"7.055698e-15"
"  19";"  275";" 6.91";" -60.44";"perda";"7.578457e-15"
"  10";"  221";" 4.52";" -60.13";"tecnica";"8.869543e-15"
"   6";"  194";" 3.09";" -59.40";"alteracao";"1.284847e-14"
"  66";"  510";"12.94";" -57.40";"municipio";"3.550736e-14"
"  10";"  213";" 4.69";" -57.08";"suspensao";"4.192746e-14"
"   8";"  198";" 4.04";" -56.06";"educacao";"7.025103e-14"
"   4";"  172";" 2.33";" -55.92";"programa";"7.557539e-14"
"  33";"  339";" 9.73";" -55.87";"pedir";"7.729539e-14"
"   4";"  166";" 2.41";" -53.59";"evento";"2.473508e-13"
"  16";"  239";" 6.69";" -53.48";"relatorio";"2.606560e-13"
"  19";"  256";" 7.42";" -53.45";"procedimento";"2.650723e-13"
"   0";"  138";" 0.00";" -53.34";"adolescente";"2.801355e-13"
"  18";"  250";" 7.20";" -53.33";"economico";"2.826213e-13"
"  21";"  264";" 7.95";" -52.29";"realizar";"4.784817e-13"
"  22";"  269";" 8.18";" -52.10";"distrito_federal";"5.280674e-13"
"  21";"  263";" 7.98";" -51.93";"presidente_da_republica";"5.751404e-13"
"   8";"  187";" 4.28";" -51.85";"liberdade";"5.997572e-13"
"  16";"  234";" 6.84";" -51.64";"presidente";"6.680189e-13"
"   2";"  144";" 1.39";" -50.24";"crianca";"1.361497e-12"
"   1";"  136";" 0.74";" -49.81";"taxa";"1.695905e-12"
"  69";"  497";"13.88";" -48.97";"iii";"2.593661e-12"
"  70";"  500";"14.00";" -48.45";"merito";"3.387342e-12"
"  49";"  396";"12.37";" -47.68";"plano";"5.019136e-12"
"   3";"  144";" 2.08";" -47.62";"secretaria";"5.173274e-12"
"   8";"  175";" 4.57";" -47.27";"financeiro";"6.177480e-12"
"  11";"  191";" 5.76";" -46.48";"governo_federal";"9.254086e-12"
"   0";"  120";" 0.00";" -46.33";"conceder";"1.000780e-11"
"  14";"  208";" 6.73";" -46.29";"codigo";"1.021934e-11"
"   6";"  159";" 3.77";" -45.92";"governo";"1.234809e-11"
"   4";"  146";" 2.74";" -45.84";"tecnico";"1.280499e-11"
"   7";"  165";" 4.24";" -45.82";"deferir";"1.298325e-11"
"   2";"  132";" 1.52";" -45.57";"assinar";"1.470783e-11"
"   0";"  118";" 0.00";" -45.55";"reducao";"1.489061e-11"
"  22";"  250";" 8.80";" -45.32";"manifestacao";"1.672354e-11"
" 107";"  659";"16.24";" -45.20";"ii";"1.774908e-11"
"  23";"  254";" 9.06";" -44.82";"realizacao";"2.156467e-11"
"  21";"  243";" 8.64";" -44.77";"ente";"2.215465e-11"
"   0";"  115";" 0.00";" -44.38";"doenca";"2.702676e-11"
"   1";"  121";" 0.83";" -43.97";"enem";"3.336396e-11"
"   0";"  113";" 0.00";" -43.60";"coronavirus";"4.021594e-11"
" 224";" 1157";"19.36";" -43.53";"sua";"4.165753e-11"
"   3";"  133";" 2.26";" -43.36";"marco";"4.555681e-11"
"   1";"  119";" 0.84";" -43.19";"oxigenio";"4.963857e-11"
"   4";"  139";" 2.88";" -43.14";"tratamento";"5.086695e-11"
"   4";"  139";" 2.88";" -43.14";"garantir";"5.086695e-11"
"   5";"  145";" 3.45";" -42.98";"militar";"5.537477e-11"
"   0";"  111";" 0.00";" -42.83";"anvisa";"5.984364e-11"
"   4";"  134";" 2.99";" -41.22";"redacao";"1.361615e-10"
"   3";"  126";" 2.38";" -40.65";"saude_publica";"1.817549e-10"
"   6";"  145";" 4.14";" -40.57";"peticao";"1.900363e-10"
"  28";"  268";"10.45";" -40.53";"partido";"1.938550e-10"
"  16";"  203";" 7.88";" -40.33";"contar";"2.141534e-10"
"   1";"  111";" 0.90";" -40.08";"emergencia";"2.432881e-10"
"  14";"  191";" 7.33";" -40.06";"declarar";"2.462961e-10"
"   8";"  155";" 5.16";" -39.70";"regimento_interno";"2.954098e-10"
"   1";"  110";" 0.91";" -39.70";"setembro";"2.967755e-10"
"   2";"  115";" 1.74";" -38.98";"manaus";"4.280278e-10"
"   0";"  101";" 0.00";" -38.94";"abril";"4.369515e-10"
"   0";"  101";" 0.00";" -38.94";"medicar";"4.369515e-10"
"  15";"  193";" 7.77";" -38.75";"internacional";"4.828729e-10"
"   9";"  157";" 5.73";" -38.21";"organizacao";"6.357296e-10"
"   1";"  106";" 0.94";" -38.14";"detran";"6.572237e-10"
"   4";"  126";" 3.17";" -38.14";"periodo";"6.572799e-10"
"   4";"  126";" 3.17";" -38.14";"aprovar";"6.572799e-10"
"   7";"  144";" 4.86";" -37.85";"sessao";"7.649104e-10"
"   9";"  156";" 5.77";" -37.84";"nota";"7.696578e-10"
"  16";"  196";" 8.16";" -37.82";"diretor";"7.740010e-10"
"  13";"  179";" 7.26";" -37.76";"promover";"8.000992e-10"
"   0";"   97";" 0.00";" -37.39";"direitos_humanos";"9.682692e-10"
"   2";"  110";" 1.82";" -37.05";"produto";"1.153689e-09"
"  13";"  177";" 7.34";" -37.03";"lei_complementar";"1.161247e-09"
"   1";"  103";" 0.97";" -36.98";"cidadao";"1.193288e-09"
"  31";"  272";"11.40";" -36.74";"adotar";"1.351646e-09"
"   2";"  109";" 1.83";" -36.66";"janeiro";"1.406758e-09"
"  10";"  158";" 6.33";" -36.39";"manter";"1.612925e-09"
"   8";"  146";" 5.48";" -36.33";"final";"1.668004e-09"
"   0";"   94";" 0.00";" -36.22";"isencao";"1.758994e-09"
"  16";"  191";" 8.38";" -36.04";"instituicao";"1.928575e-09"
"   5";"  126";" 3.97";" -35.71";"item";"2.285830e-09"
"   5";"  125";" 4.00";" -35.33";"grupo";"2.779196e-09"
"   7";"  137";" 5.11";" -35.21";"privado";"2.958109e-09"
"   0";"   90";" 0.00";" -34.67";"paciente";"3.900373e-09"
"   6";"  129";" 4.65";" -34.50";"responsavel";"4.271926e-09"
"   9";"  147";" 6.12";" -34.49";"tribunal_superior_eleitoral";"4.281887e-09"
"   2";"  103";" 1.94";" -34.34";"suspender";"4.624630e-09"
"   1";"   96";" 1.04";" -34.27";"vistoria";"4.802187e-09"
"   6";"  128";" 4.69";" -34.12";"candidato";"5.186874e-09"
"  54";"  375";"14.40";" -33.94";"apresentar";"5.679154e-09"
"   1";"   95";" 1.05";" -33.88";"crime";"5.859527e-09"
"  11";"  156";" 7.05";" -33.54";"cientificar";"6.986458e-09"
"  31";"  262";"11.83";" -33.50";"sustentar";"7.132339e-09"
"  17";"  189";" 8.99";" -33.42";"declaracao";"7.437855e-09"
"  15";"  178";" 8.43";" -33.39";"regional";"7.552119e-09"
"   9";"  144";" 6.25";" -33.38";"improcedencia";"7.573078e-09"
"   2";"  100";" 2.00";" -33.18";"beneficiar";"8.386184e-09"
"   1";"   93";" 1.08";" -33.11";"dose";"8.724545e-09"
"   1";"   93";" 1.08";" -33.11";"agrotoxico";"8.724545e-09"
"   2";"   99";" 2.02";" -32.80";"solicitar";"1.022674e-08"
"   3";"  105";" 2.86";" -32.57";"sociedade";"1.151335e-08"
"   4";"  111";" 3.60";" -32.40";"agenciar";"1.253026e-08"
"   1";"   90";" 1.11";" -31.95";"julho";"1.585455e-08"
"   7";"  128";" 5.47";" -31.84";"informar";"1.674566e-08"
"   2";"   96";" 2.08";" -31.64";"identificacao";"1.854780e-08"
"   2";"   96";" 2.08";" -31.64";"comunicacao";"1.854780e-08"
"  21";"  205";"10.24";" -31.60";"determinado";"1.896048e-08"
"   0";"   82";" 0.00";" -31.57";"https";"1.920559e-08"
"  11";"  150";" 7.33";" -31.36";"territorio";"2.143589e-08"
"   0";"   81";" 0.00";" -31.19";"mes";"2.344439e-08"
"   6";"  120";" 5.00";" -31.10";"investigacao";"2.444413e-08"
"  17";"  182";" 9.34";" -30.98";"superveniente";"2.601874e-08"
"   2";"   94";" 2.13";" -30.87";"agosto";"2.758644e-08"
"  22";"  208";"10.58";" -30.85";"manifestar";"2.781117e-08"
"   1";"   87";" 1.15";" -30.79";"cassacao";"2.881951e-08"
"  12";"  154";" 7.79";" -30.77";"assegurar";"2.905903e-08"
"  15";"  169";" 8.88";" -30.22";"ficar";"3.857194e-08"
"   2";"   92";" 2.17";" -30.10";"unanimidade";"4.103256e-08"
"   5";"  111";" 4.50";" -30.02";"restricao";"4.267568e-08"
"   1";"   85";" 1.18";" -30.01";"oficiar";"4.293222e-08"
"   6";"  117";" 5.13";" -29.98";"fevereiro";"4.366816e-08"
"   2";"   91";" 2.20";" -29.72";"avaliacao";"5.004459e-08"
"   9";"  134";" 6.72";" -29.71";"cautelar";"5.028430e-08"
"   5";"  110";" 4.55";" -29.65";"meio_ambiente";"5.185111e-08"
"   0";"   77";" 0.00";" -29.64";"recomendacao";"5.207995e-08"
"   1";"   84";" 1.19";" -29.63";"anexo";"5.240299e-08"
"  17";"  178";" 9.55";" -29.61";"empresa";"5.296466e-08"
"   3";"   97";" 3.09";" -29.50";"estudo";"5.588048e-08"
"   4";"  102";" 3.92";" -28.98";"policiar";"7.326604e-08"
"   4";"  102";" 3.92";" -28.98";"estrangeiro";"7.326604e-08"
"   2";"   89";" 2.25";" -28.95";"constar";"7.444581e-08"
"  12";"  148";" 8.11";" -28.63";"pag";"8.775398e-08"
"  44";"  309";"14.24";" -28.51";"voto";"9.300289e-08"
"3961";"14392";"27.52";" -28.27";"dar";"1.054682e-07"
"  31";"  245";"12.65";" -28.13";"atuacao";"1.133801e-07"
"   7";"  118";" 5.93";" -28.12";"mandato";"1.139845e-07"
"   1";"   80";" 1.25";" -28.08";"junho";"1.163657e-07"
"  13";"  151";" 8.61";" -27.74";"contrato";"1.389916e-07"
"  10";"  134";" 7.46";" -27.63";"advogado_geral_da_uniao";"1.469526e-07"
"  21";"  193";"10.88";" -27.59";"b";"1.497638e-07"
"   2";"   85";" 2.35";" -27.41";"inscricao";"1.647866e-07"
"  16";"  166";" 9.64";" -27.32";"ensino";"1.724986e-07"
"   1";"   78";" 1.28";" -27.31";"campanha";"1.734508e-07"
"   9";"  127";" 7.09";" -27.16";"requerimento";"1.877322e-07"
"   7";"  115";" 6.09";" -27.01";"extincao";"2.022457e-07"
"   0";"   70";" 0.00";" -26.93";"assistencia";"2.109199e-07"
"  14";"  154";" 9.09";" -26.88";"grave";"2.161336e-07"
"   0";"   69";" 0.00";" -26.54";"operacionalizacao";"2.576307e-07"
"   0";"   69";" 0.00";" -26.54";"mundial";"2.576307e-07"
"  15";"  158";" 9.49";" -26.41";"area";"2.765452e-07"
"  38";"  273";"13.92";" -26.34";"principio";"2.864355e-07"
"  13";"  147";" 8.84";" -26.34";"relacionar";"2.869469e-07"
"   6";"  107";" 5.61";" -26.25";"numerar";"3.005652e-07"
"   0";"   68";" 0.00";" -26.16";"listar";"3.147067e-07"
"   1";"   75";" 1.33";" -26.15";"familia";"3.157673e-07"
"   8";"  118";" 6.78";" -25.97";"inquerito";"3.463440e-07"
"   4";"   94";" 4.26";" -25.94";"prevencao";"3.513726e-07"
"   0";"   67";" 0.00";" -25.77";"baixo";"3.844538e-07"
"   0";"   67";" 0.00";" -25.77";"humano";"3.844538e-07"
"  18";"  171";"10.53";" -25.45";"cumprimento";"4.539179e-07"
" 133";"  689";"19.30";" -25.39";"medida";"4.682227e-07"
"   0";"   66";" 0.00";" -25.38";"trabalhador";"4.696919e-07"
"   1";"   73";" 1.37";" -25.38";"mudanca";"4.709199e-07"
"   0";"   66";" 0.00";" -25.38";"aquisicao";"4.696919e-07"
"   0";"   66";" 0.00";" -25.38";"justificativo";"4.696919e-07"
