"";"Coord. facteur 1";"Coord. facteur 2";"Corr. facteur 1";"Corr. facteur 2";"COR -facteur 1";"COR -facteur 2";"CTR -facteur 1";"CTR -facteur 2";"mass";"chi.distance";"inertie"
"arguicao";1,1606161574256;0,543130961371178;0,90573102571717;0,423852933283848;0,898620385182615;0,10137961481737;0,00385276036058996;0,000843730781663094;0,00286018926606404;0,702997397143319;0,00141352080981581
"supremo_tribunal_federal";1,00148696756347;0,414882015163785;0,923862398726181;0,382724794362615;0,918771470977518;0,0812285290224698;0,002783021360352;0,000477611915555066;0,00277476325922364;0,599922001375051;0,000998655076939039
"pedido";0,310786216337309;2,00856887430636;0,152910554640359;0,98824003272463;0,0444098427678304;0,955590157232066;0,000256701925574391;0,0107220810255523;0,00265769799059048;0,846789314993754;0,00190570804222442
"nacional";-1,04977683065011;-0,286711899350069;-0,964668322235048;-0,263467318801056;0,962994707366491;0,0370052926335042;0,00270920162521374;0,000202087195207519;0,0024583706412962;0,614240249466185;0,000927521324286445
"processual";1,7358484649558;-1,1341596751752;0,837150297686079;-0,546972923538368;0,819725022287552;0,18027497771245;0,00798902867648701;0,00341050558100428;0,00265137013823193;1,10085710961198;0,00321315934768182
"objeto";0,866436318055161;1,09876593858703;0,619199323034886;0,785233849469786;0,546903757478107;0,453096242521832;0,00189778241269222;0,00305199274717837;0,00252797701724023;0,672720144083088;0,00114404204671816
"publicar";-0,633487199180958;0,749333656140515;-0,645607003713633;0,763669821818242;0,581123664018696;0,418876335981284;0,00102591974850937;0,00143545036909011;0,0025564523528537;0,477152057776912;0,00058203795345396
"artigo";-0,143166480152022;1,09507221194322;-0,129633854301369;0,99156193140871;0,0321128913353049;0,967887108664604;4,39682045178425e-05;0,00257241807890517;0,00214514194954803;0,458727610426539;0,000451404409705856
"impugnar";0,846074228978059;0,162597841632547;0,982029845822152;0,188725679001346;0,981328909416668;0,0186710905833314;0,00180283650521855;6,65838590737795e-05;0,00251848523870241;0,490404456607989;0,000605686963436205
"norma";0,655690559989078;0,103678918527773;0,987728402682416;0,156181313012929;0,987283505443438;0,0127164945565634;0,00103108248585808;2,57796172139513e-05;0,00239825604388998;0,378905778416887;0,000344316634340692
"constituicao";0,662948650107674;-0,258473931893338;0,931690726263524;-0,363252516294859;0,927377259504113;0,0726227404958952;0,00105542626857243;0,000160435922782854;0,00240141997006926;0,395280060603536;0,000375213048252557
"dje";1,76507615641252;-1,07518839422769;0,854027837341864;-0,520227309015183;0,839521599432594;0,16047840056741;0,00598331585673471;0,00222015946324221;0,00192050319081955;1,10611619015695;0,00234972226062299
"plenario";0,872372622271219;0,999644185054747;0,657515369525588;0,753441131633805;0,596502097339532;0,403497902660413;0,00137006970603417;0,00179899309514285;0,00180027399600713;0,648558682928489;0,000757246307856034
"prever";-0,18709689051327;-0,142673487894223;-0,795178669987038;-0,606375199688811;0,769486283030349;0,230513716969616;8,39515438419519e-05;4,88182384654654e-05;0,00239825604388998;0,122467080967443;3,59694900316717e-05
"juridico";0,579055321240362;-0,33970529716562;0,862529559211613;-0,506006679290126;0,849401683949328;0,150598316050676;0,000788234191718696;0,000271281259968203;0,00235079715120087;0,360758635847922;0,000305948711018905
"requisito";1,46693176498285;-0,872275828569802;0,859524014118412;-0,51109536209378;0,845915994195514;0,154084005804489;0,00494971939096042;0,00175012242193767;0,00230017433233248;0,915797666528905;0,00192912255182159
"judicial";1,09730551766197;-0,367061983021039;0,948347397880147;-0,317233688207849;0,945496298928936;0,0545037010710731;0,00268578092456074;0,000300534456935589;0,00223056795638844;0,647964009883546;0,000936520369241502
"precedente";1,65716881770604;-0,907336472444291;0,877132107038942;-0,480249171578073;0,866224610518124;0,133775389481881;0,00590838463678611;0,00177121789793428;0,00215146980190658;1,02236207672066;0,00224876833676603
"julgar";1,1147164187604;0,905967683978301;0,776025205336615;0,630701895258183;0,746111589279412;0,253888410720551;0,00250434738086965;0,00165421207825998;0,00201542097619778;0,74099579410703;0,00110661680267954
"adir";1,30746792850933;-0,64838891526521;0,895887379921334;-0,444281220059646;0,887553466328938;0,112446533671068;0,00297475443580636;0,000731577255140075;0,00174015939860091;0,796869161915814;0,00110500202069469
"forma";0,15625762400414;-0,646711858174974;0,234860332271912;-0,972029127302843;0,10178812251384;0,898211877486082;5,42307844692742e-05;0,000928934521623529;0,00222107617785062;0,28121980470958;0,000175652873476958
"medida";-0,785338705615332;-0,602071460405829;-0,793616875034963;-0,608417829833857;0,767590390645852;0,232409609354114;0,00134449616711979;0,000790208407586013;0,00217994513752005;0,514689698113086;0,000577479424677473
"df";1,16185721868635;-0,696798905160153;0,857595625001808;-0,51432455121038;0,843675420717918;0,156324579282085;0,00200310957059754;0,000720467017572414;0,00148388137807969;0,726303772935706;0,0007827729060419
"agravo_regimental";1,72933573318102;-0,535136076076292;0,955306876354794;-0,29561591971551;0,952988927681115;0,0470110723188943;0,00602732215957622;0,000577157354350166;0,00201542097619778;1,0171584841481;0,00208517748124278
"sentido";0,773225242322029;-0,21045510568731;0,964898166582526;-0,262624309852839;0,963239317899582;0,0367606821004273;0,00131847277577154;9,76737928905632e-05;0,00220525654695425;0,452368296551508;0,000451277250991937
"termo";0,143089299743696;1,00536964423519;0,140905102809395;0,990023106802197;0,0378329986300819;0,962167001369814;4,27547719370922e-05;0,00211067717582486;0,00208819127832109;0,422401074142355;0,000372580657995926
"agr";1,98472213016769;-1,68500354149353;0,762320209277577;-0,647200045215536;0,72922605934774;0,270773940652255;0,00720366660393314;0,00519225264691163;0,00182874933162059;1,3345100849997;0,00325685107876054
"ii";-0,607792379191425;-0,0177110561740902;-0,999575701056739;-0,0291276133064113;0,999562748853611;0,000437251146394445;0,000770233240581438;6,54034529882881e-07;0,00208502735214182;0,349062710711926;0,000254049690695521
"efeito";0,516303140289517;0,991560624295789;0,461839646753708;0,886963438190329;0,344818282816103;0,655181717183815;0,000546526067182762;0,00201576496341457;0,0020502241641698;0,504850582992464;0,000522549061496583
"federal";-0,265224106066653;-0,161315219918853;-0,8543781177998;-0,519651837122579;0,83992990009817;0,160070099901805;0,000130644289649874;4,83298149551627e-05;0,00185722466723406;0,166166974084401;5,12806906952946e-05
"situacao";0,58871929115768;-1,24848036460176;0,426508125958945;-0,90448373036279;0,301495015719928;0,698504984280022;0,000693042637669448;0,0031167850572296;0,00199960134530141;0,615632355166196;0,0007578553020498
"sanar";2,05741297797526;-1,96344171907479;0,723435005939992;-0,690392491399351;0,680653763061276;0,319346236938714;0,0077410011219343;0,0070500177371902;0,00182874933162059;1,43189636960346;0,00374953452089587
"julgamento";0,855325063432295;1,38686065954289;0,524930641892203;0,851145005978793;0,424737344034017;0,575262655965909;0,00137259822165938;0,00360866604433207;0,00187620822430971;0,753571062026665;0,00106544113640549
"objectivo";1,10090268803888;-1,07888012715341;0,714214300848752;-0,699927090819557;0,66900554719417;0,330994452805819;0,0022125852831952;0,00212494915158783;0,00182558540544132;0,772835940582271;0,00109037723694051
"controversia";1,81823867105287;-1,5827306869132;0,754265763523313;-0,656569233193723;0,719243097864013;0,280756902135981;0,00627594852591817;0,00475545019941603;0,00189835570756463;1,2310233105166;0,00287680315197017
"brasileiro";-0,633673246275235;-0,348008422530569;-0,87651471340348;-0,481375069137585;0,865517146249554;0,134482853750425;0,000697476259137267;0,000210367282224007;0,00173699547242164;0,39109365631187;0,000265680836276488
"estadual";0,774328230394034;-0,580420690617004;0,800161414688379;-0,599784720082041;0,775522642548781;0,224477357451218;0,00106993065790437;0,000601161579958187;0,00178445436511075;0,504871772487703;0,000454849399497409
"covid";-1,6320358473167;-0,650472242340191;-0,928935667220589;-0,370241172974373;0,92435513022925;0,0756448697707373;0,00490465782464685;0,0007791245047603;0,00184140503633769;0,974683252102762;0,00174934848812748
"decreto";-0,452638283384272;-0,117696749355593;-0,967816884990986;-0,251655473070515;0,966341146682689;0,0336588533173075;0,000331245363626765;2,23962949707313e-05;0,00161676627760921;0,264386505683009;0,000113012325586658
"ministerio";-1,5568087494301;-0,620562770947747;-0,928920601232099;-0,370278971326479;0,924338584203748;0,0756614157962393;0,00427122121109485;0,000678661124669116;0,00176230688185583;0,929764501324558;0,00152344738091229
"auto";0,463836965280394;1,53485292923821;0,289281874818986;0,957243958926465;0,150582914009681;0,849417085990221;0,000368259806193843;0,00403233998059118;0,00171168406298744;0,686326465291154;0,000806278536794392
"municipal";0,743794813711902;-0,174876470373898;0,973456275772362;-0,228873063420322;0,972311194145777;0,027688805854232;0,000959208883190339;5,30236547142728e-05;0,00173383154624236;0,433115514620239;0,000325247810894048
"atar";-0,610787076519254;0,453517830253057;-0,802875788118202;0,596146348519871;0,778803035392007;0,221196964607992;0,000635021305339442;0,000350104223614605;0,00170219228444962;0,397401278110471;0,000268823441541666
"municipio";-0,46093893803416;0,531931062727492;-0,654875379517357;0,755736883645358;0,593096322136756;0,406903677863225;0,000342833546932069;0,000456569843044403;0,00161360235142994;0,343663983160486;0,000190574398123421
"recurso";0,738719427484473;0,986905900394411;0,599241755962657;0,800568121967638;0,52097866194749;0,479021338052446;0,000927170636219944;0,00165482517282087;0,00169902835827034;0,587655480247059;0,000586740692141705
"vacinacao";-1,70582555494328;-0,72344377174665;-0,920628305264546;-0,390440166409311;0,915199470220617;0,0848005297793691;0,00434547817643838;0,00078158803939372;0,00149337315661751;1,02383500538892;0,00156541066755232
"tratar";0,00192356119908262;0,842683934917368;0,00228265439508615;0,999997394741063;1,01142974326038e-05;0,999989885702467;6,40362195062076e-09;0,00122897513834203;0,00173066762006309;0,347289286244121;0,000208735559182673
"proprio";0,288849202044019;-0,160438628619406;0,874199865304996;-0,485566262729122;0,86286157941936;0,137138420580645;0,000148883918390027;4,593284314851e-05;0,00178445436511075;0,178547529034398;5,68870135071142e-05
"tribunal";0,862871181572305;1,09949649627833;0,617370697995503;0,786672372246887;0,544529840810543;0,455470159189396;0,00123202624648161;0,00200039486180511;0,0016547333917605;0,671410857787295;0,000745941468619526
"administrativo";-0,604324120753936;-0,280683210300619;-0,906949255312934;-0,421239893988348;0,89998383556895;0,100016164431035;0,000610098731785781;0,000131611286609256;0,00167055302265688;0,365768088062109;0,000223497098240397
"normativo";0,643726208483565;0,144433567286892;0,975740994905819;0,218928095182421;0,974721181558654;0,0252788184413436;0,00067651655096652;3,40574650160129e-05;0,00163258590850558;0,37438136834565;0,000228825541191504
"inciso";-0,243693957773315;1,20554604098431;-0,198136432071978;0,980174450945232;0,0734902054063054;0,926509794593611;8,36133984350393e-05;0,00204622768035219;0,0014079471497771;0,516158719854852;0,00037510503196065
"conhecimento";0,803360279437687;1,17581143521662;0,564137431676813;0,825680905786908;0,475383912978028;0,524616087021904;0,00104139917255383;0,00223085774325039;0,00161360235142994;0,669023468425214;0,000722236151225827
"sistema";-0,178846861395531;-0,912593802391517;-0,19231805391368;-0,98133264805511;0,0693804799700082;0,930619520029889;5,141060331062e-05;0,00133858231955974;0,00160727449907139;0,389866492641159;0,000244299105237988
"ausencia";0,776485490282037;-0,41248687085485;0,883125636480075;-0,469136558148757;0,873074891666906;0,1269251083331;0,000961443057794622;0,000271317082316891;0,00159461879435429;0,477156487903597;0,000363060118489167
"prazo";-0,959435451015011;0,352487808587697;-0,938656417079125;0,344853781588923;0,934986367651102;0,0650136323489062;0,00138923668852383;0,000187513665097815;0,00150919278751388;0,56972642075502;0,000489866162061101
"lesividade";2,1211097630517;-2,1756029237889;0,698082742840104;-0,716017097665158;0,648520938536669;0,351479061463318;0,00761564006352715;0,00801197142300545;0,0016927005059118;1,51235720475121;0,00387158575473292
"controlo";0,610138465809759;-0,915565328135806;0,554550165685245;-0,832150295162158;0,46295932827336;0,537040671726607;0,000600694048986911;0,00135261809747758;0,00161360235142994;0,514884981250389;0,000427776542644279
"competencia";-0,531919647541954;-0,036473097675091;-0,997657416425467;-0,068408182633816;0,997583732195194;0,0024162678048103;0,000447598281736801;2,10446470168405e-06;0,00158196308963719;0,305790923778067;0,000147926345483406
"uniao";-1,29254174004792;-0,297257685013997;-0,974559619468995;-0,224128418770241;0,973475659166125;0,0265243408338723;0,00251606842714478;0,000133075919986658;0,00150602886133461;0,752203355040974;0,000852126020354838
"corte";1,01566934675004;0,325845027638786;0,952197784753148;0,305482206865144;0,949647349141012;0,050352650858981;0,00164498358824517;0,000169308621846304;0,00159461879435429;0,598445221144423;0,000571091485198018
"iii";-0,815104278948428;-0,181711316378253;-0,976040516575233;-0,217588855421304;0,975036753597402;0,0249632464025959;0,00104474205403144;5,19214341522389e-05;0,00157247131109937;0,473975526501986;0,00035326008252231
"tribunal_pleno";1,88158978078739;-1,4441405174752;0,793282903722932;-0,608853212737614;0,767184739559298;0,232815260440699;0,00471583204434511;0,0027779686714481;0,00133201292147452;1,23346890560124;0,00202658512004515
"jurisprudencia";1,35804704300055;0,0933007287919807;0,997648330064349;0,0685405684234966;0,997574349691986;0,00242565030801892;0,00304014077159401;1,43494130676883e-05;0,00164840553940195;0,780720198324103;0,0010047427842712
"merito";0,48432791838818;2,12452196929982;0,222267776727389;0,974985659088719;0,0916375087888819;0,908362491211017;0,000371086670268629;0,00714033847371822;0,00158196308963719;0,918662745720775;0,00133508389209625
"constituicao_federal";0,319108393876813;0,510283067663917;0,530215755473252;0,847862755785351;0,431534645441647;0,568465354558279;0,000162702481329776;0,00041604473987139;0,00159778272053356;0,278922553076191;0,000124303965539602
"considerar";-0,232956516543334;-0,132284337492972;-0,869580497511571;-0,493791209265139;0,857548144213299;0,142451855786679;8,65379505174679e-05;2,7904467010568e-05;0,00159461879435429;0,144443780227556;3,32701355293057e-05
"preceito_fundamental";1,71555885350635;-1,19227016007882;0,821165876607641;-0,570689585585023;0,800757642231992;0,199242357768008;0,00443245706585634;0,00214083227735116;0,00150602886133461;1,10079972729358;0,00182494559266405
"estabelecer";-0,718074407727044;-0,416220714011127;-0,865168389359614;-0,501481463319324;0,852455601823533;0,147544398176444;0,000809183308695236;0,000271866313535208;0,0015693073849201;0,44656718023979;0,000312954804098517
"dj";2,04773331599;-1,92838684405728;0,728003291753825;-0,68557363367883;0,68640732447334;0,31359267552665;0,00431177902304291;0,00382382512856071;0,00102827600826418;1,41917410949342;0,00207100459320877
"analisar";0,0070155404133258;-0,217358532705831;0,0322595525188893;-0,999479525188626;0,00201812959947794;0,997981870400424;7,56806533616071e-08;7,26467179823501e-05;0,00153766812312735;0,0896684871550325;1,23635245760962e-05
"cf";-0,534297737475818;-0,0868846742266838;-0,9870348023436;-0,160506382933924;0,986560415456352;0,0134395845436488;0,000331481332910662;8,76554170491342e-06;0,0011611609077937;0,308869290235079;0,000110775027482711
"ordem";0,49354636182875;-0,0615477831220175;0,992313842722779;-0,12374666678643;0,992052218367436;0,00794778163257311;0,000353748768995256;5,50128135758004e-06;0,00145224211628694;0,284520737992393;0,000117561976914764
"eficaz";1,92330505391974;-2,16253925089792;0,664566090460251;-0,747229490458171;0,605587303310738;0,394412696689245;0,00573480648450553;0,00725020722362419;0,00155032382784445;1,41910009834469;0,00312211202725322
"lesao";1,73909485892261;-1,37119480852452;0,785272370792672;-0,619150469328463;0,757430141201025;0,242569858798972;0,00361713471968922;0,00224862203644682;0,00119596409576572;1,14737456298579;0,00157444892500362
"informacao";-0,988841476608571;0,283550911952457;-0,961260361386403;0,275642009910106;0,959361873610916;0,0406381263890929;0,00142001318354376;0,00011676189218005;0,00145224211628694;0,579680491467554;0,00048799615182518
"adv";0,449081860686949;2,46566850231581;0,17918611427061;0,983815194257844;0,0604974594579597;0,939502540541937;2,04186651494724e-05;0,000615524997313807;0,00010124563773678;1,04835937378506;0,000111274765003483
"seguinte";-0,200036755237138;0,462798139033105;-0,396757133496894;0,917923622650233;0,266138644087119;0,733861355912825;6,17825410805809e-05;0,000330696327429476;0,0015439959754859;0,222643012320395;7,65357429889883e-05
"novo";-0,687195490489977;0,309543969019287;-0,91176950999146;0,410702277385861;0,905365299744751;0,0946347002552566;0,000687297517864761;0,000139453323001611;0,00145540604246622;0,414688141416544;0,000250280726090981
"via";1,30505827993783;-0,803242559292094;0,85162051608987;-0,524158846700905;0,836712688504259;0,163287311495744;0,0023225411900437;0,000879826491883096;0,00136365218326726;0,819209475195633;0,000915152658779678
"eleitoral";0,605899941175743;2,73114951296518;0,216582257153185;0,976264372947426;0,087205047955539;0,912794952044359;0,000450671285857903;0,00915691154270487;0,00122760335755846;1,17810320003066;0,00170382402929139
"necessario";-0,0342773067313711;-0,58319785060989;-0,058673492478745;-0,998277226666194;0,00666095629863759;0,993339043701259;1,71744049642477e-06;0,000497164541960526;0,00146173389482477;0,241152426708795;8,50063934192988e-05
"geral";0,428847505098072;-0,924751967045862;0,420706431050393;-0,907196835793005;0,294511717892312;0,705488282107636;0,000261845208654535;0,00121755722830523;0,00142376678067347;0,453737669713737;0,000293122076335298
"documento";-0,342353573878954;0,960525316990175;-0,335735184737265;0,94195641392234;0,197816805728929;0,802183194271006;0,000163165655584439;0,00128438921738639;0,00139212751888073;0,441973785866189;0,000271939341374575
"social";-1,29861687043278;-0,275119486702444;-0,978286803607047;-0,207255711352686;0,977400661537417;0,022599338462581;0,00220362897763832;9,89051939040349e-05;0,00130670151204032;0,75421986026586;0,000743314015929844
"preceitos_fundamentais";0,547345125444223;0,016241471996851;0,99956004162484;0,0296601278983627;0,99954660806613;0,000453391933875784;0,000394313986517187;3,47192590248747e-07;0,00131619329057814;0,314349640318511;0,000130060556563865
"dia";-1,13142902562479;0,335373882597478;-0,958766796028986;0,284194002104748;0,956696738008911;0,0433032619910984;0,00161199631950103;0,000141634120947867;0,00125924261935121;0,664191643544773;0,000555515560705218
"questao";0,598428609128277;0,205994589976229;0,945548195045632;0,325482120624078;0,942469679308003;0,0575303206919877;0,000517806189595125;6,13555949050031e-05;0,00144591426392839;0,353941830036652;0,000181136647775002
"concreto";1,32617677066727;-0,78526975966174;0,86046585582098;-0,509508106870017;0,847009140520972;0,152990859479032;0,00247621976644079;0,000868208632362683;0,0014079471497771;0,827390644553028;0,000963845812444907
"caput";-0,293788723237098;0,39722423800025;-0,594637374881764;0,803994025098274;0,514994707808055;0,485005292191919;0,000103771998881514;0,000189706154142858;0,00120229194812427;0,235064462553651;6,64330041515205e-05
"portaria";-1,10445186489772;0,0286557302613789;-0,999663581260421;0,0259369293014642;0,99965332600569;0,000346673994316837;0,00152446347450048;1,02623399873157e-06;0,00124975084081338;0,634271683511921;0,000502775473748883
"doc";-0,237660203584044;1,53228529627427;-0,153269188183599;0,988184474657207;0,0446138917997147;0,955386108200198;7,09463044707571e-05;0,00294914493940702;0,00125607869317193;0,64606267003659;0,000524283445152006
"unico";0,151268236104951;-0,337715852943525;0,40878219752973;-0,912631971269232;0,280290023176249;0,719709976823697;3,04792252369359e-05;0,000151918734162702;0,00133201292147452;0,164057904843099;3,58511226419243e-05
"instrumento";1,53585005084562;-1,63241266864416;0,685237322746585;-0,728319855225088;0,632121013264432;0,367878986735553;0,00322409419511567;0,00364225209582891;0,00136681610944653;1,10917977144718;0,0016815662024579
"relacao";-0,453376351622678;0,0170350662407586;-0,999294851836729;0,0375472914150916;0,99927323056595;0,000726769434057663;0,000270543683834069;3,81950713750253e-07;0,00131619329057814;0,260417385617471;8,92605630157429e-05
"especial";-0,130211766888611;0,211656113915789;-0,523986071848289;0,85172683209407;0,423523752519781;0,576476247480182;2,20479709459835e-05;5,82545430477805e-05;0,00130037365968177;0,114885332103097;1,71631631916181e-05
"plano";-1,19328635196516;-0,724020739699407;-0,854938304744678;-0,518729693655854;0,840582657198733;0,159417342801242;0,00178406582815255;0,000656785477831607;0,00125291476699266;0,747321881763873;0,000699740361906918
"eletronico";-0,571394622690305;0,0286239837206361;-0,998747604784712;0,0500322089938123;0,998708872187962;0,00129112781204522;0,000395637468110752;9,92853722413026e-07;0,00121178372666209;0,328299282000558;0,000130606557266359
"provimento";1,38464368544198;0,276189236249843;0,980681268561665;0,195612498302852;0,97991515940024;0,020084840599759;0,00240213597197773;9,55729576420762e-05;0,00125291476699266;0,803150676025993;0,000808193933889129
"requerente";0,0673852689632407;0,93331930886093;0,0720121395756845;0,997403755634463;0,0100173886446513;0,989982611355246;5,93343687002763e-06;0,00113824799814234;0,00130670151204032;0,386581389196742;0,000195280230224563
"modo";0,373976003903685;-0,263610037386908;0,81735178226369;-0,576138927716544;0,79620116591983;0,20379883408017;0,000184522729562574;9,16824652213007e-05;0,00131935721675742;0,240649835979637;7,64070684112976e-05
"pessoa";-1,47059028490685;-0,608422965134782;-0,924038398286298;-0,382299671059881;0,918965579603162;0,0810344203968247;0,00253853781249039;0,000434521678180494;0,0011738166125108;0,880836511108682;0,000910732568826737
"orgao";-0,288323077610412;-0,0307842388515076;-0,994348364608155;-0,106166519209623;0,994161551324904;0,005838448675099;0,000106785229576358;1,21733249648541e-06;0,0012845540287854;0,166036726132607;3,54128352147601e-05
"ambito";-0,0459133475364765;-0,0289322085740128;-0,846035005323883;-0,533127348544996;0,830176376609713;0,169823623390261;2,70788547123244e-06;1,07526510014109e-06;0,0012845540287854;0,0289339023038362;1,07539099871336e-06
"autoridade";-1,00721324520499;-0,153943808369921;-0,988520502303169;-0,151086784750656;0,98810871468947;0,0118912853105318;0,00126463564985035;2,9542484496323e-05;0,00124658691463411;0,581798103723334;0,000421955999903344
"ano";-1,41491588240265;-0,207674439764025;-0,989399503116109;-0,145219224738315;0,98902374859176;0,0109762514082409;0,00228662415560624;4,92605933886593e-05;0,00114217735071805;0,816921826087081;0,000762244927268993
"medida_cautelar";-0,144261962752931;1,74641479428225;-0,0823242451786072;0,996605598346594;0,0130722919340526;0,986927708065852;2,63384374600355e-05;0,00385994518015447;0,00126557047170975;0,724484678819227;0,000664270161130913
"inconstitucionalidade";0,581609564334223;0,945189081058377;0,524067848546878;0,851676517299524;0,423628804540076;0,576371195459851;0,000417401522091378;0,00110237242445738;0,00123393120991701;0,513088211441101;0,000324844129052539
"determinar";-0,787170289785997;0,622173948999267;-0,784531839555328;0,620088536197802;0,756526000529293;0,243473999470704;0,000784194372795006;0,000489902864698928;0,00126557047170975;0,51964888860146;0,000341748281101847
"cabimento";1,70447402003047;-0,776146129477837;0,910087646991789;-0,414415823531086;0,903490054532378;0,0965099454676297;0,0036583915567897;0,000758571297787986;0,00125924261935121;1,02963177294494;0,00133497546997714
"c";0,268358338610073;0,709169450489222;0,353919729715254;0,935275801525027;0,217505001463684;0,782494998536222;7,15461352359797e-05;0,000499638651741127;0,000993472820292157;0,330395184238678;0,000108448464449133
"referido";-0,128798145650535;0,0993807528179354;-0,791716304153413;0,610888937318119;0,765280792238561;0,234719207761437;1,99972620808803e-05;1,19057259650174e-05;0,00120545587430354;0,0845380920122049;8,61501823815314e-06
"acao_direta_de_inconstitucionalidade";1,50725035183572;0,00949486936047256;0,999980158967046;0,00629933903209435;0,999979557180459;2,0442819546763e-05;0,00268824429003942;1,0667826199363e-07;0,00118330839104862;0,865452169612562;0,000886306809875791
"protecao";-0,873123202587111;-0,891202755682645;-0,699824113398208;-0,714315203748605;0,650738372608227;0,349261627391724;0,000880380197356319;0,000917217321811678;0,00115483305543515;0,621477713042152;0,000446036422959847
"parecer";-0,0551160408609387;0,502681030390798;-0,108990984072323;0,994042738211465;0,0228039593652097;0,977196040634698;3,70035250779464e-06;0,000307802444611297;0,00121811157902064;0,209568556571028;5,34982179589409e-05
"poder_publico";1,00164148041139;-0,786095644228404;0,786664795954563;-0,617380351813828;0,759129118934742;0,240870881065255;0,0011681504040122;0,000719490295194161;0,00116432483397297;0,660096931768591;0,000507328883904643
"hipotese";0,793424873823434;0,190065153834218;0,972486459758578;0,232959407593316;0,971286687976543;0,0287133120234544;0,000778779878970576;4,46897682313077e-05;0,00123709513609628;0,462258952823904;0,000264346619918017
"fundamento";0,637505863551372;0,65567038806031;0,697105680221309;0,716968388845133;0,647276136508698;0,352723863491253;0,000492485539534496;0,000520950256529292;0,00121178372666209;0,454980332320808;0,000250847838474995
"negar";1,42888948672377;0,128361390689842;0,995989277010954;0,0894726778362892;0,99585988639236;0,00414011360764378;0,00237077144636983;1,91320379464781e-05;0,0011611609077937;0,822153214583767;0,000784870352834418
"ajuizamento";1,72596356145391;-1,08216484794729;0,84723902861628;-0,531211848878902;0,831587595600143;0,16841240439986;0,0035815678579186;0,0014079809661063;0,00120229194812427;1,08675302896998;0,00141994543958218
"violacao";0,0435377704412799;0,418269071015017;0,10353098384095;0,994626228985002;0,02059866546238;0,979401334537516;2,2729920789339e-06;0,000209786267218823;0,00119912802194499;0,174180639573009;3,63802193916458e-05
"questionar";0,783297553320429;0,0659723628255649;0,996471927781318;0,083926736763579;0,996358931665766;0,00364106833423737;0,000751261005159153;5,32919221223916e-06;0,00122443943137919;0,45058019515512;0,000248588769476187
"voto";0,548881037462999;2,21867933912092;0,240151114995786;0,97073551597038;0,106187047637127;0,893812952362772;0,000294537960867028;0,00481253498524404;0,000977653189395785;0,967154133078061;0,000914484198381849
"apresentar";-0,429711678299404;0,460175000456844;-0,682500739442358;0,730884902471404;0,628617911232476;0,371382088767509;0,00021908463637023;0,00025124860120307;0,00118647231722789;0,311198158936333;0,000114903074061219
"autor";0,64208158271087;0,841933287840304;0,606406826292841;0,795154551659892;0,530289403185976;0,469710596813961;0,000486536693803049;0,000836547364347447;0,00118014446486935;0,506275576093651;0,000302488680066826
"interpretacao";0,575021688275023;1,46779767871167;0,364765739974296;0,931099326034019;0,229534015211424;0,770465984788484;0,000384983938806789;0,00250845638189964;0,00116432483397297;0,689150279228112;0,000552970589751246
"possibilidade";0,77508364006266;-0,805250156937631;0,693482698797411;-0,720473279496651;0,642656506674383;0,357343493325603;0,00071087801723296;0,000767290074772377;0,00118330839104862;0,555152568700021;0,000364688989460338
"exercicio";-0,408858321090759;-0,210157840697602;-0,889387005676528;-0,457155065742184;0,880196956860556;0,119803043139425;0,000190403323454677;5,03060291220559e-05;0,00113901342453878;0,250228139885398;7,13183255128954e-05
"distrito_federal";-0,641295933492332;0,626427191807168;-0,715351022083072;0,698765279049199;0,670444005222462;0,329555994777527;0,000350022203138022;0,000333979510935878;0,00085109614222481;0,449707849426951;0,000172123258040142
"requerer";-0,542243772526207;1,19477372617421;-0,413275323471499;0,910606120674317;0,285627525445907;0,71437247455404;0,000327459920056747;0,00158979209327946;0,00111370201510458;0,582569551706849;0,000377976300505669
"existencia";1,16210090169187;-0,993764780898962;0,760006356496376;-0,64991563920643;0,726362591195086;0,273637408804908;0,00149975781886928;0,00109673236776865;0,00111053808892531;0,782925325399609;0,000680728825798594
"razao";0,252848784737575;0,1367193956585;0,8796419243218;0,475636505091274;0,86909709334877;0,13090290665121;7,26177070762268e-05;2,12315182117866e-05;0,0011358494983595;0,155732752585582;2,75474060292084e-05
"brasil";-1,42822482846982;-0,278367727128963;-0,981530652672168;-0,191304934240984;0,980805795966672;0,0191942040333267;0,00208459658325213;7,91893231942467e-05;0,00102194815590563;0,828053323838516;0,000700721549816856
"tender";0,246704781248453;0,124825857918455;0,892285326993803;0,451471920756499;0,883481728733792;0,11651827126619;6,97091914298309e-05;1,78461291560176e-05;0,00114534127689733;0,150706511888297;2,60135096061371e-05
"recursal";1,92286162097361;-1,44509755055807;0,799410660254844;-0,600784983393322;0,774614342936594;0,225385657063404;0,00393062563256964;0,00222003565330749;0,00106307919623619;1,25446486501617;0,00167294869940541
"seguranca";-0,26727403227923;-0,68395835622317;-0,363971982467777;-0,931409896865218;0,228646757708379;0,771353242291529;7,774962733947e-05;0,000509148072910592;0,00108839060567039;0,320942683861923;0,000112108810508114
"resolucao";0,0445401419654249;0,765902863189454;0,0580556886501484;0,998313346107001;0,00652186265016155;0,993478137349736;1,95204544853198e-06;0,000577210359665007;0,000983981041754334;0,316678814674254;9,86790028802661e-05
