empregador;12;1;1
eletrico;1;14;1
discriminar;13;1;2
destituir;6;8;2
desrespeito;6;10;0
desnecessario;5;5;6
deslinde;3;9;4
defensoria_publica_da_uniao;8;3;2
decretar;8;0;8
decisum;2;1;13
cuidado;14;0;2
consecutivo;0;0;16
conjuge;5;0;10
concernir;4;6;6
comissionar;3;13;0
brossard;0;14;2
bancar;10;2;1
banalizar;0;15;1
assentada;3;7;6
armazenar;12;1;0
arguicoes;1;8;7
andre_mendonca;2;2;7
alerta;16;0;0
agravamento;15;0;1
adulto;15;0;0
adicionar;13;1;1
acontecer;13;1;2
ac;2;11;2
abstracto;0;15;1
xxxiii;12;1;2
vertente;5;8;2
tpi;5;7;2
suprimir;12;1;1
superacao;11;3;1
suceder;4;4;7
subsidiario;2;8;4
subscrever;9;0;6
subjacente;5;6;4
salvar;15;0;0
rever;6;9;0
retomada;14;0;1
repouso;15;0;0
rechacar;5;2;8
quantitativo;14;0;1
quadra;13;1;1
prudenciar;7;8;0
proposicao;3;7;5
proporcionar;10;2;2
profundo;11;2;2
postulacao;0;4;11
plantio;12;0;2
pl;8;0;5
periodico;15;0;0
pasta;13;0;2
parentesco;0;0;14
parceria;15;0;0
pacificado;0;11;4
oposicao;3;2;10
oponibilidade;0;14;1
obviar;10;0;5
numero;11;0;4
normalidade;11;0;4
nacoes_unidas;12;0;3
molde;7;1;7
mitigar;9;4;2
meta;14;1;0
magistratura;3;0;12
lucia;4;0;0
localizar;14;0;0
lecionar;0;14;1
justificado;6;1;8
inviolabilidade;15;0;0
investir;13;0;2
intervir;12;0;3
insuscetivel;0;15;0
insercao;12;1;2
inq;3;2;7
ingressar;11;2;2
industriar;11;2;2
inaceitavel;12;3;0
impreciso;0;11;4
imparcialidade;6;1;7
guilherme;0;2;2
globo;14;0;0
generalidade;2;12;1
funcional;6;4;4
funai;14;1;0
ferreira;3;6;2
extremo;12;3;0
extraditar;5;3;6
exigibilidade;13;1;0
entendido;3;7;5
doutrinario;2;10;3
dissolucao;13;0;2
dirigente;12;1;2
diligenciar;11;0;2
desconto;14;0;0
descompasso;8;5;2
desafio;14;1;0
densidade;4;8;1
defensor_publico;1;11;0
credenciar;15;0;0
cpp;2;4;7
coronavac;15;0;0
consideravel;12;0;3
comunitario;14;0;0
composto;12;0;0
cometer;6;0;9
comercializacao;15;0;0
cadastro;10;0;4
biontech;15;0;0
belo;12;0;3
automotor;12;0;1
articulacao;12;0;3
arguiçao;0;14;0
arcabouco;13;1;1
aproveitamento;9;5;1
aprofundado;11;2;2
aparelho;11;1;0
ansa;14;0;0
andre;3;1;1
analogico;3;1;11
alusao;11;0;4
alberto;3;0;7
afirmacao;10;0;5
acumular;13;1;0
acrescimo;13;0;1
acometer;13;1;1
acessivel;5;10;0
abarcar;9;2;4
xxxvii;13;0;1
xviii;12;2;0
vantagem;11;0;2
utis;13;1;0
universo;7;6;1
transmitir;13;1;0
transitorio;13;0;1
teto;9;5;0
tecer;8;0;6
subverter;3;6;2
substituto;3;2;9
status;4;4;6
sigiloso;5;1;0
sediar;13;0;1
secundar;2;11;1
satelite;12;0;0
saneamento;8;2;4
rua;14;0;0
retomar;12;0;2
restabelecer;9;1;4
ressarcir;1;13;0
responder;10;1;2
reservado;8;2;4
repasse;13;0;1
repactuacao;14;0;0
renunciar;11;0;3
relembrar;7;7;0
reintegracao;1;3;10
registrador;11;0;0
reflexao;6;1;7
quarto;7;1;6
quarentena;14;0;0
proprietario;14;0;0
proporcao;12;0;0
progresso;13;0;0
privilegiar;8;6;0
privacao;14;0;0
pretenso;2;9;2
prefeitura;7;0;5
percepcao;10;1;3
passado;12;2;0
pacajus;0;2;7
ouvir;9;0;5
ocupar;7;0;7
nuclear;0;13;1
mp;10;0;1
morrer;11;0;0
mobilizacao;14;0;0
medidas_cautelares;4;1;9
medicina;13;0;0
masculino;11;0;0
mandamento;11;0;3
lvii;1;0;13
locatario;14;0;0
lima;3;0;3
laboratorio;11;0;3
judicata;0;14;0
isolado;7;1;6
interior;14;0;0
intercorrente;0;1;12
insurgencia;4;4;6
instar;10;1;3
injustificado;6;5;3
infralegal;7;7;0
influenciar;14;0;0
inferir;7;2;5
inefetividade;1;12;1
indio;12;1;1
impugnavel;0;13;1
icmbio;12;0;0
homologacao;6;5;2
higienico;13;0;0
gov;14;0;0
geracao;14;0;0
ganhar;11;2;0
folha;14;0;0
ferramenta;12;1;0
facilitar;13;1;0
experiencia;13;1;0
excepcionalidade;2;9;3
exaurir;3;4;7
estimativa;14;0;0
esperar;12;0;0
equiparar;14;0;0
enquadramento;7;2;4
ementada;5;3;6
emb;0;2;8
dor;6;0;0
dissenso;0;11;2
discorrer;9;0;5
discar;14;0;0
dinheiro;13;0;0
detalhar;9;2;1
destinatario;10;2;2
desrespeitar;11;0;3
desfile;13;0;1
descabido;3;11;0
decl;0;0;4
debelar;13;0;1
crivo;5;9;0
cpi;0;0;12
contencao;14;0;0
conjuntura;7;1;4
concessionar;4;8;1
comprometimento;11;3;0
compartilhar;9;1;4
comparecer;13;0;1
cometido;10;0;4
colib;14;0;0
circunscrever;3;9;2
bancario;13;1;0
atalho;0;14;0
assessoria;10;3;0
anular;3;2;9
alfim;3;5;6
ajustar;10;3;0
aglomeracao;14;0;0
advertir;8;5;1
adiamento;2;5;7
adentrar;10;3;1
adaptacao;13;0;0
aceitavel;10;3;0
accountability;13;0;1
2o;3;8;3
vitoriar;0;10;3
valido;10;0;3
util;8;4;1
uniforme;8;4;1
tributacao;10;1;0
topico;7;3;1
tempestivo;6;2;5
temor;13;0;0
suspeita;11;0;2
subscritor;6;2;5
subordinacao;10;3;0
subdividir;4;9;0
sobressair;11;0;2
sgdc;13;0;0
serio;13;0;0
rio;9;0;1
rigoroso;11;1;0
reunir;7;1;5
ressarcimento;0;13;0
residir;5;5;2
resguardo;9;1;3
remissao;1;3;6
rapido;9;2;2
radiar;10;1;2
propaganda;11;0;2
preterito;4;1;8
precipuo;1;8;4
precipuamente;5;6;2
positis;4;0;9
pontual;13;0;0
pf;3;0;1
perpetrar;4;3;6
peculiar;6;3;4
pdf;12;0;0
organizado;12;0;1
ordenar;9;0;4
optico;2;9;2
onda;13;0;0
observacao;6;3;4
notar;7;6;0
neve;0;2;6
muniz;0;0;9
minoria;11;0;2
mendonca;0;0;3
manual;12;1;0
magnitude;13;0;0
macular;4;0;9
macae;5;0;5
law;3;7;2
itapevi;0;12;1
investimento;11;0;0
invalidar;3;0;9
instrumental;7;3;3
inidoneo;0;7;6
infra;11;1;1
informe;13;0;0
inerciar;10;2;1
ineficacia;2;7;4
indisponivel;8;0;4
independente;4;3;6
incs;10;0;2
incapaz;2;6;5
inaudito;11;0;2
imediaticidade;0;13;0
igpm;6;5;2
humanista;0;1;10
goncalves;9;2;2
gilbues;0;1;11
expertise;13;0;0
excerto;6;4;3
eua;8;0;0
escapar;11;1;1
enriquecimento;3;1;8
enorme;12;1;0
elencados;9;0;4
eficiente;12;0;1
di;11;1;1
detentor;3;1;9
desobediencia;4;1;8
desinformacao;11;1;0
desestimular;13;0;0
desenho;5;7;1
desempenho;6;7;0
descricao;6;5;1
deliberar;6;3;4
deflagrar;5;4;4
decimar;6;7;0
curto;12;1;0
controvertido;3;6;4
condutor;3;6;4
concorrer;1;0;12
comparar;11;2;0
comorbidade;13;0;0
comemoracao;8;0;5
coligacao;1;11;1
colegio;10;2;1
colateral;8;4;1
cgedh;13;0;0
burla;3;7;3
bloqueio;5;4;4
bacen;8;0;5
ator;7;6;0
atentatorio;3;5;5
arapiraca;1;0;11
angular;11;0;2
almejado;7;4;2
almeida;2;0;3
adct;7;4;2
acobertar;0;6;7
viagem;6;0;0
versao;11;0;0
vender;8;0;0
vencimento;6;4;0
veiculacao;9;2;1
transverso;1;7;4
televisao;11;0;1
taxatividade;11;1;0
sumariar;7;1;4
subsistente;6;0;6
subgrupo;12;0;0
spu;6;1;2
sorte;12;0;0
sindilojas;2;0;1
sair;10;0;1
retornar;6;0;1
rememoro;8;0;3
remanejar;12;0;0
reexame;0;4;8
recair;4;3;5
racionalidade;8;2;2
quebra;7;0;5
pv;6;0;3
puro;4;3;5
punir;11;0;1
prospectivo;2;0;10
proposto;5;1;6
proposital;10;0;2
prolacao;3;7;2
profilatico;12;0;0
probabilidade;8;0;4
pretorio;4;4;4
presumir;9;2;1
pressao;12;0;0
preconizar;7;4;1
preceder;7;3;2
portal;12;0;0
plausivel;8;3;1
pior;11;0;1
pertencente;7;3;1
personae;12;0;0
perseguicao;11;0;1
pendenciar;3;5;4
peculiaridade;8;2;2
patrio;4;5;3
passivo;8;2;2
passageiro;11;1;0
paginar;11;0;0
ouvido;11;1;0
organizar;9;1;1
organizador;11;0;0
oral;7;0;4
ocupante;5;0;7
numerario;12;0;0
novel;5;2;5
nonagesimal;9;0;3
niteroi;6;2;0
mitigacao;10;0;1
mister;10;1;1
mencao;9;3;0
lote;10;0;0
liii;8;0;4
laboradas;0;12;0
inusitado;11;1;0
intimidade;12;0;0
inocorrencia;4;1;6
inegavel;7;2;3
individualizado;6;1;5
incognoscibilidade;3;5;4
inaplicabilidade;1;2;8
imune;8;3;1
ignorar;8;2;2
gratae;12;0;0
fundiario;11;0;1
fundar;6;0;6
formato;6;0;3
flexibilizacao;9;1;2
fernandes;1;1;3
felix;0;4;1
farmaceutico;12;0;0
excelente;0;1;5
evocar;5;4;3
esvaziamento;3;4;5
estruturante;1;10;1
essencia;3;4;5
escultura;3;0;0
englobar;5;6;0
encontro;9;0;3
encargo;12;0;0
empreender;9;2;1
diversidade;8;3;1
divergir;0;1;11
ditame;11;0;1
discriminatorio;10;1;1
diminuir;11;0;1
desviar;5;0;0
desfavor;7;3;1
desafiar;2;6;4
denatran;10;0;0
deferencia;8;3;1
culpa;5;0;5
covid19;9;0;0
correr;10;0;2
constitutivo;4;1;7
compulsoriedade;11;1;0
comparecimento;11;0;1
cobap;1;1;8
classificar;11;0;0
charge;10;0;0
cfoab;1;0;8
cautelarmente;7;0;5
cancelamento;9;1;2
butantan;12;0;0
autoria;11;0;1
autoral;5;2;4
alheio;2;6;2
adiar;6;0;6
adaptar;12;0;0
acolho;0;2;8
acionar;7;3;2
acentuar;7;4;1
à;2;4;3
xxv;9;2;0
xxii;10;1;0
wyeth;11;0;0
voluntario;11;0;0
visao;6;3;2
vasto;10;1;0
transgressao;7;3;1
transformacao;9;1;1
transexual;9;1;1
transcurso;3;0;8
tiangua;0;0;6
telefonico;9;0;1
telefone;9;0;0
suspeito;10;0;0
sufragio;3;0;8
solidario;8;2;1
sofrimento;10;1;0
socioambiental;10;0;0
socio;11;0;0
sergio;7;0;4
semana;11;0;0
sedimentar;7;0;4
satisfeito;1;7;3
saldo;11;0;0
roraima;0;1;4
rigor;6;0;5
revelador;0;4;7
resumir;6;1;4
repetitivo;0;2;9
remuneratorio;3;4;4
remoto;10;1;0
regressividade;11;0;0
regis;0;0;11
recolhimento;4;1;6
rced;0;1;8
psiquico;11;0;0
proximidade;7;0;4
prorrogacao;7;0;4
projecao;10;1;0
prevalencia;8;1;2
preocupante;11;0;0
persistir;6;1;4
perseguir;6;2;3
permissao;9;0;2
pazuello;11;0;0
org;10;1;0
ofertar;10;1;0
nulo;8;1;2
miguel;0;0;7
mandatario;8;0;3
magisterio;3;4;4
lixo;10;0;0
literal;2;4;5
link;11;0;0
licitar;9;2;0
joao;0;1;3
intubacao;8;2;1
infectar;11;0;0
incontornavel;9;2;0
incapacidade;10;0;1
inaugural;4;1;6
impropriar;3;8;0
impactar;10;1;0
ilegitimo;8;1;2
ideologico;11;0;0
harmonico;10;1;0
gsi;11;0;0
grosseiro;2;7;2
governante;11;0;0
general;5;0;0
g1;6;0;0
fiocruz;11;0;0
fev;10;0;1
exportador;10;0;1
expender;7;0;4
escrever;11;0;0
esclarecido;10;1;0
erigir;2;8;1
empregar;6;1;3
eliminar;7;0;4
educafro;1;0;5
edson;0;1;2
documental;10;0;0
disputar;2;0;9
dilacao;3;7;1
dificultar;9;0;2
dialogar;8;0;3
devolucao;7;0;2
determinante;8;2;1
destacado;5;4;2
desmatamento;7;0;0
desincumbir;0;8;3
desencadear;6;5;0
demonstrativo;9;0;2
deliberativo;9;0;2
deficiente;9;1;1
correlacao;5;2;4
corregedoria;7;1;2
coordenado;11;0;0
cooperativo;10;1;0
conselho_nacional_do_ministerio_publico;0;3;6
conselho_nacional_de_justica;7;0;4
compensatorio;11;0;0
clt;1;8;2
cessao;11;0;0
certame;9;1;1
censura;9;1;1
celere;7;1;3
carreira;5;1;4
carga;8;3;0
caracterizado;6;4;1
campino;4;6;0
bolsa;11;0;0
bandeira;5;2;0
averiguacao;6;5;0
autenticar;5;3;2
atleta;11;0;0
atlas;9;1;1
ataque;6;1;1
arquivamento;2;1;6
anexar;7;0;4
ameacar;8;3;0
alvara;10;1;0
aime;0;0;8
agint;2;1;3
afonso;6;0;2
aferir;7;0;4
administrar;11;0;0
3o;2;6;3
xxiii;10;0;0
violadora;1;8;1
vetar;7;2;1
variacao;9;0;0
vargas;10;0;0
tj;1;1;8
telles;0;0;10
tecnologico;10;0;0
taquigrafico;0;0;10
sustentavel;10;0;0
sustentabilidade;10;0;0
subclasse;9;0;0
solteiro;10;0;0
seguido;9;0;1
secreto;8;0;2
sancionar;9;0;1
safra;8;0;1
revisar;7;0;3
resistencia;9;0;1
resgate;9;0;0
remissivo;0;9;1
remediar;3;3;4
regramento;5;0;5
referendodecima;0;1;4
redigir;5;0;4
recuperar;5;0;1
recesso;2;1;7
quilombola;10;0;0
queda;8;0;0
psess;0;0;10
psd;0;0;7
provocacao;2;1;7
proponente;5;1;4
prol;8;1;1
projetar;9;1;0
programacao;10;0;0
proclamar;1;8;1
precedencia;10;0;0
postulante;2;2;6
pluripartidarismo;0;0;9
pires;0;0;10
phs;0;0;10
pericardite;10;0;0
penitenciaria;9;0;0
parlamento;10;0;0
otica;7;2;1
opinativo;0;6;4
opar;0;0;10
oficio;2;0;4
oab;0;0;4
nortear;5;0;5
negociar;9;1;0
negocial;6;2;1
narrativa;1;1;5
mover;5;1;4
movel;10;0;0
morar;7;2;1
mj;6;0;2
mina;4;0;2
microrregiao;6;1;1
miami;3;0;0
metade;8;0;2
malheiros;7;2;1
londrino;2;1;7
loja;3;0;0
lockdown;10;0;0
licitacao;9;0;1
leve;10;0;0
letra;4;1;5
lelis;0;0;10
legis;0;0;10
lava;9;0;0
jus;4;1;5
jato;9;0;0
janela;10;0;0
irretroatividade;8;2;0
ipu;0;2;5
introducao;6;2;2
institucionalizar;7;0;0
insito;5;0;5
infralegais;6;4;0
indeterminado;5;2;2
independer;6;1;3
incremento;7;1;2
imperativo;8;1;1
ideal;9;1;0
http;9;0;0
homogeneo;3;6;1
gravacao;8;0;0
grato;9;0;0
foro;1;0;9
firma;6;0;2
financiar;10;0;0
filiar;5;1;4
feira;8;0;2
favorecer;7;0;1
fabricacao;7;0;0
extra;9;0;1
explicacao;6;1;2
exonerar;5;0;5
exemplificativo;5;2;3
exegese;0;2;8
exceder;6;0;4
estatistica;10;0;0
especializado;7;0;0
divergente;3;4;3
disciplinado;3;3;4
didatico;9;0;1
devedor;10;0;0
desportivo;8;0;1
descredenciamento;3;3;3
depor;1;0;8
demarcar;9;0;1
delegado;4;0;1
cunha;2;1;2
cruz;7;0;0
corporacao;10;0;0
convencional;4;4;0
contran;9;0;0
contornar;6;2;0
consultar;8;0;2
construir;8;2;0
conseguir;7;1;1
congregar;5;1;4
confrontar;6;4;0
conflitar;1;9;0
confiavel;9;1;0
compensacao;9;0;1
comarca;2;0;6
colaboracao;10;0;0
coibir;5;5;0
coeficiente;1;9;0
classificacao;5;0;5
circulante;9;0;1
chefia;5;1;4
captacao;4;0;6
brandao;0;0;5
bloco;8;1;1
bicentenario;8;0;2
baratear;1;9;0
autocontencao;6;1;3
atraso;9;0;0
assente;1;8;1
assemelhar;3;2;5
asfixia;10;0;0
apurado;7;2;1
apdf;1;8;1
aparente;7;1;2
antecipar;3;0;7
anotacao;8;1;0
anacrim;1;0;6
amazonia;10;0;0
amazonense;10;0;0
alinhar;9;0;1
alexandre;3;3;2
agregar;7;1;2
aereo;8;0;0
acerto;2;4;4
absolvicao;5;0;5
abalizado;10;0;0
xxi;9;0;0
whatsapp;8;0;0
vulneracao;3;3;3
viena;9;0;0
viajar;4;0;0
usurpar;4;1;4
unificado;8;1;0
unido;7;1;1
unanimar;4;0;5
travesti;9;0;0
transacao;9;0;0
toada;5;1;3
time;8;0;0
sustar;1;0;8
surgimento;7;0;2
sujeicao;5;3;1
subtrair;7;2;0
standards;9;0;0
sra;3;0;6
souza;2;1;2
sinovac;9;0;0
sensivel;8;0;1
sda;8;0;0
saudavel;9;0;0
satelital;9;0;0
resto;8;0;1
respiratorio;9;0;0
remansoso;0;3;6
relacionamento;7;0;0
regulatorias;9;0;0
regimento;2;1;6
reformado;0;4;5
recursos_publicos;9;0;0
recorde;9;0;0
reajustar;7;0;2
reajustamento;7;1;1
racial;7;0;1
quicar;6;3;0
prontidao;0;6;3
profissao;9;0;0
produtivo;8;0;0
preto;8;0;1
presa;9;0;0
preceituar;3;5;1
positivar;2;5;2
petroleo;5;0;1
penalidade;6;0;3
pecuniario;8;1;0
omicron;9;0;0
officio;2;0;6
ocultacao;8;0;0
normal;8;1;0
nocao;4;1;4
nivaldo;0;0;9
neutralidade;8;0;0
mpf;9;0;0
montante;6;0;2
metro;8;0;0
mente;0;9;0
memorial;9;0;0
mail;8;0;0
lxii;9;0;0
lsn;6;0;3
locomocao;8;0;1
localizacao;6;0;0
localidade;7;0;1
liquidar;8;0;0
licenca;4;0;4
jurisdional;0;9;0
juri;2;0;7
irrenunciavel;9;0;0
irrecorrivel;0;1;8
irpi;8;0;0
inverso;7;0;2
invectivo;2;1;6
intoxicacao;6;0;0
instabilidade;7;1;1
insindicabilidade;4;0;5
insculpido;6;2;1
inominado;0;7;2
inibir;2;2;5
incontroverso;1;0;8
imprevisao;7;0;2
imprescindibilidade;3;2;4
impossivel;2;0;6
impetrante;5;1;3
imobiliario;8;0;0
imbuir;5;0;0
ibama;8;0;1
humanitario;9;0;0
honra;6;0;3
homem;8;0;0
higiene;9;0;0
hectare;7;0;0
gp;0;0;9
gomes;6;0;0
gilmar;1;5;2
gestante;9;0;0
geografico;7;0;2
geoestacionario;9;0;0
gasoso;6;0;0
funcionalizada;0;9;0
frances;7;0;0
fornecedor;8;0;1
forense;5;0;4
focar;7;1;1
fluxo;8;0;1
falso;8;0;1
extrajudicial;7;1;1
expressivo;4;5;0
excepcionalissimos;8;0;0
exato;4;1;4
estatutario;1;7;1
espanhol;1;6;1
esgotado;6;2;1
erratico;6;3;0
entornar;9;0;0
enderecar;5;2;2
encaminhamento;8;0;1
empresarial;7;1;0
empenho;8;0;1
ement;0;9;0
egimental;0;0;3
efemero;3;0;6
edocs;2;2;5
edificar;7;0;0
donizete;0;0;9
docs;1;0;8
docente;8;0;0
divisao;7;2;0
distante;9;0;0
distanciar;9;0;0
diferenca;6;1;2
diccao;4;5;0
diagnosticar;9;0;0
devolver;3;1;1
destino;7;0;1
desproporcional;5;1;3
designacao;6;2;1
desconstituicao;3;2;4
desautorizar;4;1;4
desatendimento;1;3;5
desacordo;7;2;0
delibacao;3;0;6
dedicar;8;1;0
decurso;4;1;4
decoro;2;1;6
corte_constitucional;1;6;2
cooperacao;9;0;0
conviccao;8;0;1
contratante;8;0;0
contingenciamento;5;1;3
consultivo;7;1;1
consensual;6;2;1
conceber;8;0;1
conass;8;0;0
completar;7;1;0
comparacao;9;0;0
comitiva;6;0;0
cognicao;2;1;6
clinico;9;0;0
china;9;0;0
cela;9;0;0
cbf;9;0;0
caro;8;1;0
cardiaco;7;0;0
caos;8;0;1
canotilho;8;0;0
batista;1;0;6
açao;0;9;0
aviao;3;0;0
atuarial;8;0;0
atento;9;0;0
assolar;9;0;0
artistico;9;0;0
arquivo;9;0;0
arbitro;8;0;0
apreender;5;0;0
anisio;5;0;0
amianto;7;1;0
alternancia;3;1;5
alocar;8;1;0
alimentar;8;0;1
adstrito;1;3;5
acordado;8;1;0
acatar;8;1;0
abrupto;6;0;2
zelar;5;0;3
xxxix;8;0;0
xlv;4;0;2
vogal;1;0;4
velocidade;8;0;0
variado;6;1;1
usina;6;0;0
usado;7;0;0
uol;8;0;0
unir;6;0;0
tunc;0;2;6
troca;4;1;1
treinamento;8;0;0
teratologia;0;8;0
sustacao;5;0;3
supremacia;3;5;0
subsidio;8;0;0
sopesar;7;1;0
sobreposicao;8;0;0
signatario;8;0;0
sexo;8;0;0
severo;8;0;0
sergipe;3;1;0
senado;4;0;4
secundarista;3;0;1
secult;6;0;2
saque;7;0;1
rree;0;8;0
rpps;8;0;0
romper;6;0;2
rogar;1;0;7
rodoviario;7;1;0
ricar;7;0;0
ressentir;5;0;3
residencia;6;0;0
resgatar;8;0;0
repeticao;3;3;2
renovar;4;1;3
renato;8;0;0
remocao;8;0;0
rememorar;4;1;3
reino;7;0;0
regulatoria;6;2;0
reeleger;1;0;7
reduzido;8;0;0
receptor;8;0;0
prouni;7;1;0
propter;6;0;2
prolator;1;1;4
presumido;1;0;5
prejudicial;4;2;2
prefacial;6;0;2
precatorio;0;6;1
precariedade;7;0;1
praia;6;0;0
portugues;6;1;0
ponta;6;0;0
pnae;8;0;0
plataforma;6;0;1
persona;7;0;0
persecucao;8;0;0
perito;5;1;0
perimetro;8;0;0
perfunctorio;2;0;6
pereira;2;0;1
pediatrico;7;0;0
passagem;3;2;3
partida;7;0;0
parametricidade;0;5;3
pagador;6;1;0
oneroso;8;0;0
omissao_inconstitucional;8;0;0
nr;8;0;0
negocio;8;0;0
negociacao;8;0;0
ne;3;0;0
mtur;6;0;2
metodo;7;1;0
manto;6;2;0
locativo;8;0;0
locaticio;5;0;3
literalidade;0;2;6
largo;7;1;0
ka;8;0;0
judicializacao;5;2;1
jan;6;1;0
irrupcao;8;0;0
ira;8;0;0
investidor;8;0;0
inves;8;0;0
intransponivel;1;5;2
interinstitucional;7;1;0
intempestivo;3;2;3
insuperavel;2;5;1
inexigibilidade;4;0;4
inerte;5;0;3
inedito;2;0;5
induzir;5;1;2
indicativo;6;0;2
incursao;6;1;1
incongruencia;0;5;3
imprevisto;8;0;0
impregnar;2;6;0
implantacao;7;0;1
impetracao;1;5;2
imperioso;5;1;2
impeachment;1;0;7
iminencia;6;0;2
iac;0;3;5
hierarquico;2;2;4
hazenclever;2;0;5
guaido;6;0;0
gravoso;7;1;0
glifosato;7;0;0
gerir;8;0;0
gerenciar;8;0;0
generalizado;6;0;2
fumus;2;0;6
fulminar;1;0;7
fulcro;6;0;2
frustracao;4;4;0
fragilizar;7;0;1
fragilizacao;6;2;0
fotografia;4;0;0
forcoso;2;2;4
fomentar;8;0;0
filiacao;1;0;7
felipe;0;0;5
fefc;2;0;6
faturamento;6;0;2
farmaco;8;0;0
facultar;5;0;3
facility;8;0;0
fabricar;8;0;0
extracao;7;1;0
extenso;7;0;1
exportar;7;0;1
exponencial;7;0;1
expendidos;3;4;1
etnico;6;0;1
estreito;4;2;2
estadio;8;0;0
especializar;6;0;0
equivaler;5;1;2
emprestar;4;4;0
embrionario;2;0;6
eleitorado;7;0;0
eficacial;0;1;7
durar;7;0;1
doente;7;0;1
dezena;3;0;5
despachei;3;0;5
desdobramento;2;4;2
desconhecer;5;2;1
descaracterizar;0;7;1
democrata;4;2;2
demasia;2;5;1
demandado;6;1;1
decada;3;0;5
custar;7;0;0
culpabilidade;1;0;7
cuba;4;0;3
ctn;8;0;0
cruel;8;0;0
crescimento;8;0;0
crescente;8;0;0
cp;8;0;0
covax;8;0;0
coronel;5;0;0
convergente;2;4;2
conveniente;8;0;0
contributivo;6;0;2
confusao;3;3;1
conferenciar;7;0;0
concretude;6;2;0
companhia;3;0;4
companheiro;6;0;2
comercializar;7;0;0
comecar;8;0;0
coletor;8;0;0
colegialidade;0;8;0
coincidencia;1;0;7
coimbrao;4;1;1
coercitivo;1;0;7
cobrir;8;0;0
cne;8;0;0
clima;5;0;3
circunscricao;5;0;3
chegada;8;0;0
chance;6;0;2
chamar;7;0;1
cessacao;1;3;4
centena;8;0;0
cancado;2;0;5
campestre;0;0;8
caixa;7;0;1
boni;2;0;6
bombeiro;8;0;0
bloquear;6;0;2
barragem;3;1;4
azar;2;1;4
autorizadores;5;2;1
autenticidade;7;0;0
assessoramento;7;1;0
aprimoramento;7;0;1
anteceder;2;4;2
antecedente;7;0;1
andrade;3;0;2
analogia;3;1;4
analitico;1;4;3
amigo;6;2;0
alugar;7;1;0
alinhamento;8;0;0
afigurando;8;0;0
afeto;7;0;1
adjunto;4;0;0
adimplemento;1;0;7
aco;7;0;1
abracrim;2;0;5
zfm;5;0;0
xx;5;2;0
xix;6;1;0
voo;3;0;0
vivo;7;0;0
virar;2;0;5
vies;6;0;1
vetor;6;0;1
vertical;2;5;0
vene;7;0;0
valoracao;6;0;1
uno;0;7;0
unipartidaria;1;0;6
unilateral;4;2;1
turismo;5;2;0
tracar;4;3;0
trabalhar;5;0;1
tocar;4;1;2
tipicidade;2;4;1
temporalidade;7;0;0
teleologico;0;1;6
tarcisio;2;1;4
suspeicao;1;1;4
supracitado;2;1;4
substantivar;0;6;1
sisu;7;0;0
separado;5;1;1
sbim;7;0;0
sans;0;7;0
sancionadores;7;0;0
ruy;4;0;3
rural;7;0;0
roma;7;0;0
rodovia;4;2;1
rir;1;0;6
rigido;3;2;2
rezek;0;7;0
revisional;3;0;3
retotalizacao;0;0;6
resumo;3;3;1
repressivo;1;6;0
repisar;2;4;1
reitor;7;0;0
regularizar;4;0;3
redistribuicao;2;0;5
recomposicao;6;0;1
recife;6;0;1
rebanho;7;0;0
reabrir;7;0;0
radical;6;0;1
punitivo;2;3;2
propugnar;4;0;3
progressao;7;0;0
process;0;6;1
probidade;4;1;2
privacidade;7;0;0
priorizar;7;0;0
primo;4;3;0
press;6;0;0
preparar;6;1;0
prematuro;5;1;1
predominante;1;3;3
precitado;6;0;1
praca;4;0;3
petendi;0;0;7
pessoalidade;7;0;0
personalidade;7;0;0
perplexidade;6;1;0
perpassar;5;2;0
perfilhar;0;1;6
penitenciar;6;0;1
patria;4;1;2
partilhar;7;0;0
particularidade;3;3;1
pars;7;0;0
parlatorio;7;0;0
paritario;7;0;0
pardo;7;0;0
paralisacao;5;0;2
paradigmatico;2;4;1
outorgante;2;0;5
organizacional;6;0;1
organismo;3;2;2
organicidade;0;1;6
online;6;0;1
omitir;4;1;2
olvidar;6;0;1
olhar;3;1;3
nuvem;6;0;0
news;4;0;3
motorista;4;0;2
mortalidade;6;0;0
moradia;4;3;0
moderador;5;0;2
minuto;7;0;0
migratorio;5;0;1
memoria;5;0;0
melhora;6;0;1
mecanico;6;1;0
marginalizacao;7;0;0
mandela;7;0;0
majoritario;2;1;4
majoracao;6;0;1
lvi;7;0;0
loco;7;0;0
litro;6;0;0
liquidante;6;0;1
line;5;0;0
liberar;4;0;3
liberal;3;0;2
lesar;1;4;0
legivel;7;0;0
lealdade;7;0;0
jurujuba;5;0;0
junta;2;0;5
jogador;7;0;0
jcvi;6;0;0
ivermectina;7;0;0
isonomico;2;0;5
irregular;7;0;0
intitular;7;0;0
interacao;7;0;0
intentar;4;0;3
insubsistentes;0;7;0
insculpir;5;1;1
ingles;6;1;0
infectologia;7;0;0
industrializacao;7;0;0
inducao;7;0;0
indexador;5;2;0
indesejavel;7;0;0
indeferi;5;0;2
indeclinavel;4;3;0
incontido;7;0;0
incompetencia;0;2;5
incitamento;0;0;7
incerto;2;4;1
inalterado;6;0;1
impossibilitar;7;0;0
imento;0;0;4
identificavel;2;4;1
idec;2;0;2
historiar;7;0;0
harmonizar;4;0;3
harmonizacao;5;0;2
