"";"classe 1";"classe 2";"classe 3"
"antecedencia";0,073;0,13;0,62
"animal";0,009;0,13;0,152
"anglo";0,33;0,757;0,152
"ampl";0,009;0,13;0,152
"amoldar";0,022;0,033;0,66
"ambulatorial";0,009;0,13;0,152
"amazonico";0,073;0,546;0,152
"alocacao";0,009;0,13;0,152
"alarmante";0,009;0,13;0,152
"agudo";0,009;0,13;0,152
"afa";0,259;0,216;0,982
"acreditante";0,017;0,166;0,191
"acomodacao";0,009;0,13;0,152
"acidente";0,017;0,166;0,191
"acessorio";0,876;0,13;0,168
"acessar";0,073;0,546;0,152
"acelerar";0,009;0,13;0,152
"acauteladora";0,139;0,13;0,001
"abstracao";0,022;0;0,152
"abrigo";0,382;0,319;0,982
"abordar";0,876;0,546;0,66
"abi";0,898;0,216;0,261
"23h59";0,259;0,216;0,982
"zornig";0,76;0,166;0,077
"xlvii";0,76;0,166;0,077
"xeque";0,555;0,538;0,191
"www1";0,017;0,166;0,191
"vulneradoras";0,017;0,166;0,191
"visualizacao";0,017;0,166;0,191
"vistoriador";0,033;0,216;0,242
"venire";0,259;0,216;0,982
"vencedor";0,036;0,166;0
"vda";0,017;0,166;0,191
"vazar";0,229;0,166;0,005
"uniformizar";0,036;0,166;0
"trump";0,017;0,166;0,191
"transmissivel";0,017;0,166;0,191
"transgredir";0,229;0,166;0,005
"transcender";0,76;0,106;0,191
"tragico";0,017;0,166;0,191
"tracado";0,229;0,166;0,005
"totalizar";0,017;0,166;0,191
"torneio";0,017;0,166;0,191
"torcedor";0,017;0,166;0,191
"tonelada";0,065;0,284;0,311
"tolher";0,137;0,701;0,191
"tmrsu";0,137;0,166;0,778
"tjce";0,036;0,538;0,077
"testemunha";0,229;0,166;0,005
"temporariedade";0,555;0,701;0,778
"tangenciar";0,137;0,166;0,778
"tablets";0,017;0,166;0,191
"surpresa";0,229;0,166;0,005
"surpreender";0,137;0,166;0,778
"suplente";0,033;0,216;0,242
"superficial";0,555;0,166;0,457
"sudoeste";0,76;0,538;0,778
"sucesso";0,555;0,538;0,191
"subconcessao";0,137;0,166;0,778
"sozinho";0,017;0,166;0,191
"sorteio";0,036;0,009;0,778
"soldado";0,137;0,701;0,191
"socorrer";0,76;0,701;0,457
"smartphones";0,017;0,166;0,191
"sjdf";0,555;0,701;0,778
"sitio";0,017;0,166;0,191
"silenciar";0,555;0,166;0,457
"sigla";0,033;0,216;0,242
"sentir";0,555;0,538;0,191
"sentenciar";0,229;0,166;0,005
"senador";0,555;0,166;0,457
"semestre";0,017;0,166;0,191
"semantico";0,76;0,701;0,457
"seco";0,017;0,166;0,191
"sctie";0,259;0,904;0,242
"sao";0,76;0,166;0,077
"salvaguarda";0,76;0,701;0,457
"saltar";0,017;0,166;0,191
"salomao";0,036;0,166;0
"ruptura";0,555;0,166;0,457
"rr";0,229;0,166;0,005
"rogacao";0,036;0,166;0
"ritmo";0,017;0,166;0,191
"rg";0,229;0,538;0,457
"revogador";0,382;0,904;0,261
"reverso";0,555;0,701;0,778
"retrorreferidos";0,76;0,166;0,077
"retroceder";0,017;0,166;0,191
"reter";0,555;0,166;0,457
"restante";0,033;0,216;0,242
"responsabilizar";0,555;0,166;0,457
"rescindir";0,036;0;0,191
"remineralizadores";0,033;0,216;0,242
"remanescer";0,036;0,106;0,457
"relevar";0,76;0,538;0,778
"regressivo";0,017;0,166;0,191
"reformar";0,036;0,701;0,005
"redundar";0,017;0,166;0,191
"redor";0,137;0,701;0,191
"recomendavel";0,137;0,166;0,778
"reclusao";0,017;0,166;0,191
"receio";0,017;0,166;0,191
"reavaliacao";0,017;0,166;0,191
"realce";0,229;0,009;0,191
"ranking";0,017;0,166;0,191
"quilometro";0,017;0,166;0,191
"quadrado";0,017;0,166;0,191
"prorrogar";0,017;0,166;0,191
"prolatadas";0,229;0,166;0,005
"progressivo";0,017;0,166;0,191
"programatico";0,259;0,904;0,242
"prescricional";0,229;0,166;0,005
"preparativo";0,017;0,166;0,191
"preferencial";0,017;0,166;0,191
"precoce";0,017;0,166;0,191
"precipitado";0,76;0,106;0,191
"preambular";0,017;0,166;0,191
"praga";0,017;0,166;0,191
"postagem";0,017;0,166;0,191
"porte";0,017;0,166;0,191
"poluidor";0,017;0,166;0,191
"polemicar";0,229;0,009;0,191
"pobre";0,017;0,166;0,191
"pm";0,017;0,166;0,191
"pluralidade";0,137;0,166;0,778
"plebiscito";0,259;0,216;0,982
"plantar";0,033;0,216;0,242
"placa";0,137;0,701;0,191
"pix";0,033;0,216;0,242
"piorar";0,017;0,166;0,191
"petrobras";0,017;0,166;0,191
"petriv";0,036;0,166;0
"petitar";0,491;0,284;0,756
"peticionaria";0,555;0,701;0,778
"perpetuacao";0,76;0,538;0,778
"permissivo";0,76;0,106;0,191
"perigoso";0,017;0,166;0,191
"pergunta";0,017;0,166;0,191
"perenizacao";0,036;0;0,191
"pender";0,229;0,538;0,457
"pcr";0,065;0,284;0,311
"paraguai";0,017;0,166;0,191
"pad";0,229;0,701;0,077
"pacote";0,137;0,701;0,191
"paa";0,017;0,166;0,191
"ostensivo";0,76;0,166;0,077
"orleans";0,036;0,166;0
"oferecimento";0,137;0,166;0,778
"odontologico";0,017;0,166;0,191
"obstaculizar";0,036;0;0,191
"observatorio";0,76;0,166;0,077
"obliquar";0,036;0;0,191
"objetividade";0,229;0,106;0,778
"obediencia";0,017;0,166;0,191
"nunc";0,229;0,166;0,005
"nullite";0,036;0;0,191
"noventena";0,555;0,701;0,778
"norteador";0,017;0,166;0,191
"normatizacao";0,017;0,166;0,191
"nomenclatura";0,555;0,538;0,191
"nocividade";0,033;0,216;0,242
"nitazoxanida";0,017;0,166;0,191
"multiplicacao";0,036;0,009;0,778
"mps";0,017;0,166;0,191
"morto";0,137;0,166;0,778
"morosidade";0,017;0,166;0,191
"montagem";0,017;0,166;0,191
"moldar";0,036;0;0,191
"moderno";0,137;0,701;0,191
"mistura";0,033;0,216;0,242
"minimizar";0,137;0,166;0,778
"milimetro";0,017;0,166;0,191
"migracao";0,76;0,106;0,191
"microinstitucionalidade";0,017;0,166;0,191
"metropolitano";0,76;0,701;0,457
"metalico";0,017;0,166;0,191
"mello";0,76;0,538;0,778
"matriz";0,017;0,166;0,191
"materializacao";0,017;0,166;0,191
"matar";0,017;0,166;0,191
"marques";0,061;0,216;0,001
"mario";0,229;0,166;0,005
"mar";0,033;0,216;0,242
"manuseio";0,229;0,106;0,778
"manipulativa";0,555;0,166;0,457
"manha";0,065;0,284;0,311
"manchete";0,017;0,166;0,191
"magalhaes";0,229;0,166;0,005
"mae";0,017;0,166;0,191
"lunardi";0,017;0,166;0,191
"lt";0,036;0,166;0
"louvavel";0,76;0,701;0,457
"loteria";0,061;0,001;0,242
"lotado";0,033;0,216;0,242
"localizasus";0,033;0,216;0,242
"live";0,033;0,216;0,242
"limpeza";0,017;0,166;0,191
"limine";0,036;0;0,191
"licitatorio";0,017;0,166;0,191
"lex";0,76;0,701;0,457
"levantamento";0,017;0,166;0,191
"lavagem";0,017;0,166;0,191
"lamentavel";0,017;0,166;0,191
"juridicidade";0,137;0,166;0,778
"jun";0,898;0,319;0,242
"iuris";0,036;0,538;0,077
"italiano";0,017;0,166;0,191
"isonomica";0,137;0,166;0,778
"irrefutabilidade";0,017;0,166;0,191
"inundacao";0,017;0,166;0,191
"intromissao";0,017;0,166;0,191
"interventivo";0,76;0,701;0,457
"interromper";0,137;0,166;0,778
"internar";0,017;0,166;0,191
"interessar";0,555;0,166;0,457
"interdependencia";0,229;0,106;0,778
"intenso";0,76;0,106;0,191
"intangibilidade";0,017;0,166;0,191
"instrumentalizacao";0,017;0,166;0,191
"instantaneo";0,033;0,216;0,242
"inoculantes";0,033;0,216;0,242
"injustificadamente";0,229;0,166;0,005
"infundado";0,137;0,166;0,778
"ineficiente";0,137;0,701;0,191
"industrializado";0,033;0,216;0,242
"individualizacao";0,137;0,166;0,778
"indistinto";0,017;0,166;0,191
"indisponibilidade";0,76;0,166;0,077
"indiscutivel";0,76;0,701;0,457
"indenizatorio";0,555;0,166;0,457
"indenizar";0,229;0,166;0,005
"incrementar";0,017;0,166;0,191
"incolumidade";0,017;0,166;0,191
"inapto";0,555;0,701;0,778
"inadmissao";0,229;0,701;0,077
"imunologico";0,065;0,284;0,311
"implemento";0,555;0,166;0,457
"imperial";0,065;0,284;0,311
"ilustre";0,76;0,166;0,077
"ideologia";0,137;0,701;0,191
"id";0,555;0,166;0,457
"ic";0,065;0,284;0,311
"htm";0,017;0,166;0,191
"hostilizar";0,555;0,701;0,778
"homologatoria";0,229;0,106;0,778
"hidroxicloroquina";0,017;0,166;0,191
"hermeneutica";0,229;0,538;0,457
"heleno";0,017;0,166;0,191
"guardiao";0,229;0,106;0,778
"gravar";0,017;0,166;0,191
"gratificacao";0,76;0,701;0,457
"grassar";0,137;0,166;0,778
"glmar";0,036;0;0,191
"ghtml";0,017;0,166;0,191
"gerencial";0,017;0,166;0,191
"georreferenciamento";0,017;0,166;0,191
"gente";0,033;0,216;0,242
"gefap";0,065;0,284;0,311
"geade";0,017;0,166;0,191
"gaucho";0,229;0,166;0,005
"furtar";0,76;0,701;0,457
"frontal";0,036;0;0,191
"frio";0,017;0,166;0,191
"franquear";0,137;0,701;0,191
"fomento";0,017;0,166;0,191
"fisco";0,555;0,701;0,778
"fischer";0,036;0,009;0,778
"fiscalizatoria";0,137;0,166;0,778
"finar";0,036;0,538;0,077
"fiel";0,259;0,216;0,982
"ficticio";0,229;0,166;0,005
"fge";0,033;0,216;0,242
"feriado";0,229;0,009;0,191
"fechar";0,017;0,166;0,191
"fechado";0,033;0,216;0,242
"fatal";0,017;0,166;0,191
"falencia";0,017;0,166;0,191
"explosao";0,017;0,166;0,191
"explorar";0,555;0,701;0,778
"exemplificar";0,76;0,166;0,077
"executor";0,137;0,166;0,778
"excetuar";0,555;0,701;0,778
"exacao";0,017;0,166;0,191
"et";0,64;0,827;0,756
"estruturar";0,017;0,166;0,191
"esteio";0,555;0,166;0,457
"estampar";0,555;0,166;0,457
"essencialidade";0,76;0,106;0,191
"esporte";0,017;0,166;0,191
"escravo";0,137;0,166;0,778
"escala";0,017;0,166;0,191
"equivoco";0,137;0,701;0,191
"equilibrioesaude";0,017;0,166;0,191
"equidistante";0,017;0,166;0,191
"equador";0,017;0,166;0,191
"episodico";0,017;0,166;0,191
"envergadura";0,137;0,166;0,778
"ensinar";0,555;0,538;0,191
"ensejo";0,76;0,538;0,778
"ensejador";0,229;0,538;0,457
"ensaio";0,017;0,166;0,191
"enfermeiro";0,017;0,166;0,191
"enfatico";0,229;0,106;0,778
"encarcerar";0,017;0,166;0,191
"emprestimo";0,017;0,166;0,191
"empossar";0,036;0,166;0
"emolumento";0,898;0,904;0,982
"emissor";0,017;0,166;0,191
"eliminacao";0,137;0,701;0,191
"elastecimento";0,137;0,166;0,778
"eivar";0,555;0,701;0,778
"duro";0,017;0,166;0,191
"dramatico";0,017;0,166;0,191
"donald";0,017;0,166;0,191
"doloso";0,76;0,538;0,778
"dobrar";0,017;0,166;0,191
"ditadura";0,017;0,166;0,191
"discrepancia";0,137;0,701;0,191
"diplomar";0,061;0,216;0,001
"difusao";0,137;0,166;0,778
"dicotomia";0,033;0,216;0,242
"dialogico";0,137;0,166;0,778
"detento";0,017;0,166;0,191
"desvirtuar";0,76;0,701;0,457
"despachar";0,229;0,166;0,005
"desocupacao";0,017;0,166;0,191
"desistir";0,555;0,166;0,457
"desincompatibilizacao";0,036;0,166;0
"desigual";0,137;0,701;0,191
"desembolso";0,017;0,166;0,191
"descumpridores";0,036;0;0,191
"desconsideracao";0,017;0,166;0,191
"desconhecido";0,76;0,701;0,457
"descentralizacao";0,033;0,216;0,242
"desabastecimento";0,555;0,166;0,457
"depredacao";0,555;0,166;0,457
"delito";0,017;0,166;0,191
"deleterio";0,137;0,166;0,778
"degradacao";0,017;0,166;0,191
"deficit";0,017;0,166;0,191
"defensor";0,76;0,701;0,457
"declinio";0,76;0,166;0,077
"decano";0,555;0,538;0,191
"david";0,033;0,216;0,242
"custear";0,017;0,166;0,191
"culminar";0,555;0,701;0,778
"cuidadoso";0,036;0,009;0,778
"critico";0,017;0,166;0,191
"criatividade";0,017;0,166;0,191
"costume";0,017;0,166;0,191
"corrido";0,137;0,166;0,778
"cooperativa";0,017;0,166;0,191
"convenio";0,017;0,166;0,191
"convencionalidade";0,555;0,538;0,191
"contrastar";0,017;0,166;0,191
"contrariado";0,036;0,701;0,005
"contrapor";0,137;0,166;0,778
"contextual";0,017;0,166;0,191
"contento";0,555;0,538;0,191
"contabilizar";0,017;0,166;0,191
"constatacao";0,555;0,166;0,457
"consentaneo";0,229;0,166;0,005
"conselheiro";0,137;0,166;0,778
"consecucao";0,036;0,009;0,778
"consanguineos";0,555;0,166;0,457
"conjurmec";0,017;0,166;0,191
"conjugado";0,036;0;0,191
"congenere";0,017;0,166;0,191
"confortavel";0,017;0,166;0,191
"configuradoras";0,036;0;0,191
"confiabilidade";0,017;0,166;0,191
"concluso";0,036;0,538;0,077
"compensar";0,017;0,166;0,191
"comerciante";0,033;0,216;0,242
"colombia";0,137;0,166;0,778
"college";0,065;0,284;0,311
"colendo";0,036;0,701;0,005
"colacao";0,229;0,166;0,005
"colaborar";0,017;0,166;0,191
"cogitaveis";0,017;0,166;0,191
"cobrador";0,137;0,166;0,778
"cnpj";0,017;0,166;0,191
"civico";0,137;0,166;0,778
"cit";0,137;0,701;0,191
"circular";0,137;0,166;0,778
"chile";0,017;0,166;0,191
"chancela";0,137;0,166;0,778
"cesta";0,017;0,166;0,191
"cerrado";0,017;0,166;0,191
"cearense";0,036;0,106;0,457
"cdc";0,017;0,166;0,191
"casar";0,76;0,166;0,077
"capitar";0,017;0,166;0,191
"capacitacao";0,017;0,166;0,191
"caotico";0,017;0,166;0,191
"canone";0,017;0,166;0,191
"camargo";0,036;0,538;0,077
"burlar";0,76;0,166;0,077
"bruno";0,137;0,166;0,778
"brumado";0,229;0,701;0,077
"biofertilizantes";0,033;0,216;0,242
"barco";0,065;0,284;0,311
"bangkok";0,017;0,166;0,191
"bancada";0,036;0,701;0,005
"baixar";0,017;0,166;0,191
"avulso";0,036;0,166;0
"avancar";0,137;0,701;0,191
"autuar";0,76;0,166;0,077
"autodeclaratorios";0,033;0,216;0,242
"autarquico";0,017;0,166;0,191
"auditor";0,137;0,701;0,191
"audio";0,017;0,166;0,191
"atualidade";0,137;0,701;0,191
"atravessar";0,137;0,166;0,778
"atitude";0,017;0,166;0,191
"atingimento";0,555;0,701;0,778
"astrazeneca";0,033;0,216;0,242
"assinalacao";0,065;0,284;0,311
"asseverei";0,555;0,166;0,457
"ascensao";0,017;0,166;0,191
"arrepio";0,555;0,166;0,457
"arrefecimento";0,017;0,166;0,191
"ari";0,104;0,131;0,756
"apregoar";0,036;0,701;0,005
"aposta";0,229;0,106;0,778
"aposentadoria";0,033;0,216;0,242
"apor";0,555;0,166;0,457
"apice";0,017;0,166;0,191
"apertado";0,555;0,166;0,457
"apensar";0,036;0,009;0,778
"anulado";0,036;0,166;0
"anistia";0,229;0,701;0,077
"amplificar";0,017;0,166;0,191
"ambiguidade";0,017;0,166;0,191
"aliado";0,033;0,216;0,242
"alagoano";0,065;0,284;0,311
"ala";0,017;0,166;0,191
"ajg";0,76;0,538;0,778
"aeroporto";0,065;0,284;0,311
"advertencia";0,017;0,166;0,191
"adestramento";0,017;0,166;0,191
"adesao";0,017;0,166;0,191
"adcs";0,036;0,166;0
"acusacao";0,017;0,166;0,191
"acompanhante";0,137;0,166;0,778
"acertado";0,76;0,701;0,457
"abandonar";0,017;0,166;0,191
"5o";0,137;0,166;0,778
"00m2";0,017;0,166;0,191
"é";0,061;0,001;0,242
"zanella";0,033;0,216;0,242
"xxiv";0,898;0,216;0,261
"xli";0,033;0,216;0,242
"willeman";0,033;0,216;0,242
"white";0,259;0,904;0,242
"vulnerando";0,033;0,216;0,242
"violento";0,033;0,216;0,242
"vinicius";0,898;0,216;0,261
"vinculativo";0,64;0,827;0,756
"viasat";0,491;0,284;0,756
"viajante";0,065;0,284;0,311
"vfe";0,033;0,216;0,242
"vespera";0,259;0,216;0,982
"vertice";0,382;0,319;0,982
"verossimilhanca";0,259;0,904;0,242
"verbi";0,898;0,904;0,982
"vegetal";0,033;0,216;0,242
"vazio";0,898;0,216;0,261
"vandalismo";0,061;0,216;0,001
"uruguai";0,033;0,216;0,242
"ura";0,033;0,216;0,242
"university";0,065;0,284;0,311
"ubes";0,259;0,216;0,982
"ubaldo";0,061;0,216;0,001
"trf";0,033;0,216;0,242
"treinador";0,033;0,216;0,242
"transnacional";0,259;0,216;0,982
"transmutabilidade";0,061;0,904;0,023
"transigir";0,033;0,216;0,242
"trago";0,259;0,904;0,242
"tragedia";0,033;0,216;0,242
"trafegar";0,104;0,131;0,756
"titularizacao";0,061;0,216;0,001
"titulacao";0,033;0,216;0,242
"tirar";0,033;0,216;0,242
"tipi";0,065;0,284;0,311
"testilha";0,898;0,904;0,982
"testar";0,033;0,216;0,242
"testagem";0,033;0,216;0,242
"tesouro";0,259;0,904;0,242
"terminativos";0,061;0,216;0,001
"terminativo";0,061;0,216;0,001
"teresa";0,259;0,216;0,982
"tenente";0,033;0,216;0,242
"tendencia";0,033;0,216;0,242
"telegram";0,033;0,216;0,242
"telefonia";0,259;0,904;0,242
"tantum";0,898;0,319;0,242
"tanque";0,065;0,284;0,311
"sylvia";0,033;0,216;0,242
"sustentaculo";0,061;0,001;0,242
"suscetibilidade";0,033;0,216;0,242
"supervisionar";0,033;0,216;0,242
"sucumbentes";0,061;0,001;0,242
"subterfugio";0,033;0,216;0,242
"subsuncao";0,259;0,904;0,242
"substancioso";0,061;0,216;0,001
"subprincipio";0,898;0,319;0,242
"subnotificacao";0,033;0,216;0,242
"subjazer";0,061;0,216;0,001
"subcriterios";0,033;0,216;0,242
"subchefia";0,065;0,284;0,311
"srag";0,033;0,216;0,242
"sputnik";0,033;0,216;0,242
"societario";0,033;0,216;0,242
"sobrepor";0,033;0,216;0,242
"sobrecarregar";0,033;0,216;0,242
"sobrecarga";0,033;0,216;0,242
"sobrar";0,033;0,216;0,242
"situaçao";0,898;0,319;0,242
"sindicavel";0,382;0,319;0,982
"shtml";0,259;0,216;0,982
"severino";0,061;0,216;0,001
"set";0,033;0,216;0,242
"sensibilizacao";0,065;0,284;0,311
"selecionar";0,033;0,216;0,242
"seio";0,898;0,216;0,261
"sebrae";0,033;0,216;0,242
"sd";0,64;0,284;0,102
"schlink";0,033;0,216;0,242
"saxao";0,033;0,216;0,242
"salvamento";0,033;0,216;0,242
"sabido";0,259;0,216;0,982
"rotular";0,061;0,904;0,023
"robusto";0,033;0,216;0,242
"rnds";0,033;0,216;0,242
"rincao";0,033;0,216;0,242
"reviver";0,033;0,216;0,242
"retroatividade";0,061;0,216;0,001
"retratacao";0,382;0,216;0,023
"retificar";0,259;0,216;0,982
"responsiveness";0,033;0,216;0,242
"republicacao";0,259;0,904;0,242
"republica1";0,033;0,216;0,242
"repristinatorio";0,104;0,131;0,756
"repressao";0,033;0,216;0,242
"reincidencia";0,033;0,216;0,242
"regulatorio";0,033;0,216;0,242
"regina";0,259;0,216;0,982
"regente";0,033;0,216;0,242
"refutar";0,382;0,904;0,261
"refutacao";0,061;0,216;0,001
"redistribuir";0,382;0,216;0,023
"recuo";0,033;0,216;0,242
"recrudescimento";0,259;0,904;0,242
"recorribilidade";0,061;0,216;0,001
"reaplicacao";0,033;0,216;0,242
"ratificacao";0,033;0,216;0,242
"racional";0,259;0,216;0,982
"raca";0,033;0,216;0,242
"queima";0,061;0,319;0,261
"quantificacao";0,033;0,216;0,242
"quantia";0,898;0,216;0,261
"puerperas";0,033;0,216;0,242
"protagonismo";0,033;0,216;0,242
"propagar";0,259;0,216;0,982
"proibido";0,898;0,216;0,261
"progressividade";0,033;0,216;0,242
"proativa";0,033;0,216;0,242
"previsibilidade";0,033;0,216;0,242
"preterir";0,259;0,904;0,242
"pretencao";0,259;0,904;0,242
"prescindir";0,898;0,904;0,982
"prescindibilidade";0,382;0,319;0,982
"premiem";0,033;0,216;0,242
"preferir";0,033;0,216;0,242
"predominar";0,061;0,001;0,242
"predominancia";0,033;0,216;0,242
"portuario";0,033;0,216;0,242
"pormenorizado";0,259;0,216;0,982
"porcento";0,033;0,216;0,242
"polo";0,898;0,216;0,261
"policiamento";0,382;0,216;0,023
"pnea";0,033;0,216;0,242
"plenitude";0,491;0,284;0,756
"pieroth";0,033;0,216;0,242
"php";0,259;0,216;0,982
"pge";0,382;0,319;0,982
"pfl";0,061;0,216;0,001
"peso";0,033;0,216;0,242
"perturbacao";0,033;0,216;0,242
"persistencia";0,382;0,904;0,261
"perpetuar";0,259;0,216;0,982
"permissionario";0,033;0,216;0,242
"penhora";0,382;0,034;0,242
"pedagogico";0,033;0,216;0,242
"paz";0,259;0,904;0,242
"paulista";0,898;0,904;0,982
"patriota";0,898;0,216;0,261
"parlatorios";0,033;0,216;0,242
"parceiro";0,033;0,216;0,242
"paralelo";0,259;0,904;0,242
"paliar";0,061;0,216;0,001
"paiva";0,061;0,216;0,001
"pagina";0,033;0,216;0,242
"ouvidoria";0,033;0,216;0,242
"orbitar";0,061;0,216;0,001
"opinio";0,061;0,904;0,023
"onerosidade";0,259;0,216;0,982
"ofensivo";0,382;0,034;0,242
"oceano";0,033;0,216;0,242
"numerus";0,061;0,001;0,242
"numeracao";0,259;0,216;0,982
"novum";0,061;0,319;0,261
"novidade";0,259;0,216;0,982
"nov";0,033;0,216;0,242
"notarial";0,259;0,904;0,242
"nocivo";0,033;0,216;0,242
"nitrogenio";0,065;0,284;0,311
"neutralizador";0,061;0,001;0,242
"nefasto";0,259;0,904;0,242
"nascimento";0,491;0,827;0,311
"morbimortalidade";0,033;0,216;0,242
"morador";0,061;0,001;0,242
"montebello";0,033;0,216;0,242
"modernizacao";0,259;0,216;0,982
"ministrar";0,259;0,904;0,242
"minerario";0,033;0,216;0,242
"mf";0,033;0,216;0,242
"meritorio";0,259;0,216;0,982
"merecedor";0,259;0,904;0,242
"mental";0,033;0,216;0,242
"menosprezar";0,259;0,216;0,982
"medina";0,061;0,216;0,001
"mdb";0,382;0,904;0,261
"matizar";0,033;0,216;0,242
"materialidade";0,033;0,216;0,242
"massivo";0,033;0,216;0,242
"marianna";0,033;0,216;0,242
"maranhense";0,898;0,904;0,982
"maquinar";0,033;0,216;0,242
"manuel";0,033;0,216;0,242
"manifestante";0,033;0,216;0,242
"mandamental";0,061;0,001;0,242
"lxix";0,898;0,216;0,261
"lume";0,898;0,319;0,242
"lula";0,898;0,216;0,261
"locus";0,259;0,216;0,982
"locador";0,259;0,904;0,242
"livro";0,033;0,216;0,242
"litisconsorte";0,061;0,216;0,001
"litigiar";0,061;0,001;0,242
"lisura";0,898;0,216;0,261
"lider";0,033;0,216;0,242
"licenciar";0,033;0,216;0,242
"legenda";0,491;0,284;0,756
"laborar";0,898;0,216;0,261
"kg";0,065;0,284;0,311
"jesus";0,259;0,216;0,982
"jerusalem";0,065;0,284;0,311
"japao";0,033;0,216;0,242
"ives";0,061;0,216;0,001
"ivda";0,065;0,284;0,311
"israelense";0,033;0,216;0,242
"israel";0,033;0,216;0,242
"irrevogavel";0,033;0,216;0,242
"irreversivel";0,259;0,904;0,242
"irresignado";0,061;0,216;0,001
"irreparavel";0,033;0,216;0,242
"ipc";0,259;0,904;0,242
"investidura";0,061;0,216;0,001
"investida";0,033;0,216;0,242
"invalido";0,033;0,216;0,242
"invalidade";0,061;0,319;0,261
"intercept";0,033;0,216;0,242
"intensificar";0,259;0,216;0,982
"integrativo";0,061;0,216;0,001
"instrumentalizada";0,382;0,319;0,982
"instauravel";0,061;0,001;0,242
"instagram";0,033;0,216;0,242
"inspetoria";0,033;0,216;0,242
"insidioso";0,033;0,216;0,242
"inquisitivo";0,033;0,216;0,242
"inquinado";0,033;0,216;0,242
"inquestionavel";0,898;0,216;0,261
"inocuo";0,382;0,904;0,261
"inmetro";0,033;0,216;0,242
"infarto";0,033;0,216;0,242
"inespecifica";0,061;0,216;0,001
"indispensabilidade";0,898;0,216;0,261
"indiciar";0,033;0,216;0,242
"indicador";0,033;0,216;0,242
"index";0,033;0,216;0,242
"indesejado";0,259;0,904;0,242
"indefinido";0,061;0,904;0,023
"indagar";0,033;0,216;0,242
"indagacao";0,898;0,319;0,242
"inconformado";0,382;0,904;0,261
"incondicionado";0,259;0,216;0,982
"inaptidao";0,382;0,034;0,242
"inacoes";0,033;0,216;0,242
"inacio";0,898;0,216;0,261
"improvidos";0,061;0,001;0,242
"impertinente";0,259;0,216;0,982
"imoralidade";0,64;0,284;0,102
"imiscuir";0,382;0,216;0,023
"imaterial";0,033;0,216;0,242
"ilustrativo";0,898;0,904;0,982
"idesp";0,898;0,904;0,982
"ial";0,061;0,216;0,001
"humoristico";0,033;0,216;0,242
"hostilizacao";0,061;0,001;0,242
"higienizacao";0,033;0,216;0,242
"hierarquizar";0,033;0,216;0,242
"grifando";0,061;0,904;0,023
"gratia";0,898;0,904;0,982
"grao";0,033;0,216;0,242
"ggrep";0,065;0,284;0,311
"ggmed";0,033;0,216;0,242
"getulio";0,033;0,216;0,242
"geografia";0,033;0,216;0,242
"garimpeiro";0,033;0,216;0,242
"gandra";0,061;0,216;0,001
"gabin";0,065;0,284;0,311
"fux";0,382;0,216;0,023
"fuso";0,065;0,284;0,311
"fundo_penitenciario_nacional";0,259;0,216;0,982
"fuga";0,259;0,216;0,982
"fracao";0,382;0,034;0,242
"formulario";0,259;0,216;0,982
"fluvial";0,033;0,216;0,242
"feto";0,033;0,216;0,242
"ferrugem";0,033;0,216;0,242
"fenomeno";0,259;0,904;0,242
"febre";0,033;0,216;0,242
"farmacologico";0,033;0,216;0,242
"falecimento";0,061;0,216;0,001
"falecido";0,382;0,216;0,023
"fadiga";0,033;0,216;0,242
"extrativista";0,033;0,216;0,242
"extemporaneo";0,061;0,034;0,982
"explicito";0,382;0,319;0,982
"explanar";0,898;0,216;0,261
"expediente";0,898;0,216;0,261
"exiguidade";0,033;0,216;0,242
"evoluir";0,898;0,319;0,242
"europa";0,033;0,216;0,242
"estipuladoras";0,061;0,216;0,001
"estavel";0,898;0,216;0,261
"estatura";0,259;0,904;0,242
"estagiar";0,259;0,216;0,982
"espiritar";0,898;0,904;0,982
"escusado";0,898;0,216;0,261
"escrutinar";0,898;0,319;0,242
"escalao";0,898;0,216;0,261
"equivalente";0,033;0,216;0,242
"equacionar";0,898;0,319;0,242
"episodiar";0,033;0,216;0,242
"enumerar";0,033;0,216;0,242
"entrevista";0,259;0,904;0,242
"enfermidade";0,033;0,216;0,242
"encomenda";0,033;0,216;0,242
"en";0,64;0,827;0,756
"emocional";0,065;0,284;0,311
"embriao";0,033;0,216;0,242
"embargabilidade";0,061;0,216;0,001
"elevacao";0,382;0,904;0,261
"elencadas";0,259;0,216;0,982
"elenca";0,898;0,904;0,982
"edilidade";0,061;0,216;0,001
"drastico";0,033;0,216;0,242
"dolo";0,033;0,216;0,242
"doar";0,033;0,216;0,242
"distribuidor";0,259;0,904;0,242
"dissonancia";0,382;0,904;0,261
"disparar";0,898;0,904;0,982
"discrepando";0,898;0,216;0,261
"dirve";0,033;0,216;0,242
"diretivo";0,382;0,216;0,023
"dimu";0,033;0,216;0,242
"dilatar";0,033;0,216;0,242
"diferir";0,898;0,216;0,261
"detalhe";0,033;0,216;0,242
"detalhamento";0,033;0,216;0,242
"desvantagem";0,898;0,319;0,242
"destoar";0,382;0,216;0,023
"desqualificar";0,382;0,319;0,982
"desprestigiar";0,259;0,904;0,242
"desporto";0,491;0,284;0,756
"despender";0,259;0,216;0,982
"desnaturem";0,033;0,216;0,242
